#Locus	Accession	Start	End	Length	RevGeneID	FwdGeneID	RevOperonId	FwdOperonId
locus_2056	NZ_CP015225.1	3442533	3442737	205	TK06_RS14795	TK06_RS14800		
locus_2057	NZ_CP015225.1	3445189	3446971	1783		TK06_RS14810		
locus_2058	NZ_CP015225.1	3449690	3450051	362		TK06_RS14820		operon 558
locus_2062	NZ_CP015225.1	3454253	3454472	220		TK06_RS14845		operon 559
locus_2063	NZ_CP015225.1	3457859	3457960	102	TK06_RS14855			
locus_2064	NZ_CP015225.1	3458528	3458881	354	TK06_RS14860	TK06_RS14865		
locus_2065	NZ_CP015225.1	3460295	3460451	157	TK06_RS14870	TK06_RS14875		
locus_2067	NZ_CP015225.1	3462410	3462538	129		TK06_RS14885		operon 560
locus_2069	NZ_CP015225.1	3466502	3466786	285	TK06_RS14895	TK06_RS14900		
locus_2070	NZ_CP015225.1	3466864	3467083	220		TK06_RS14905		
locus_2071	NZ_CP015225.1	3467161	3467313	153		TK06_RS14910		operon 561
locus_2072	NZ_CP015225.1	3473508	3473780	273	TK06_RS14920	TK06_RS14925		
locus_2073	NZ_CP015225.1	3475363	3475384	22	TK06_RS30905	TK06_RS14930		operon 562
locus_2074	NZ_CP015225.1	3475859	3475941	83		TK06_RS14935		
locus_2076	NZ_CP015225.1	3477172	3477376	205		TK06_RS14945		
locus_2079	NZ_CP015225.1	3481105	3481317	213	TK06_RS14965		operon 563	
locus_2080	NZ_CP015225.1	3482065	3482248	184	TK06_RS14970	TK06_RS14975		
locus_2081	NZ_CP015225.1	3482867	3483332	466	TK06_RS14980	TK06_RS14985		
locus_2083	NZ_CP015225.1	3486027	3486109	83	TK06_RS14995		operon 564	
locus_2085	NZ_CP015225.1	3487764	3488016	253	TK06_RS15010		operon 565	
locus_2089	NZ_CP015225.1	3493914	3494043	130	TK06_RS15050		operon 566	
locus_2091	NZ_CP015225.1	3497888	3498017	130	TK06_RS15065		operon 567	
locus_2093	NZ_CP015225.1	3500986	3501109	124	TK06_RS15090		operon 568	
locus_2095	NZ_CP015225.1	3504902	3505029	128	TK06_RS15110		operon 569	
locus_2096	NZ_CP015225.1	3505597	3505748	152	TK06_RS15115			
locus_2097	NZ_CP015225.1	3507634	3507723	90	TK06_RS15130			
locus_2098	NZ_CP015225.1	3508123	3509807	1685	TK06_RS31795		operon 570	
locus_2102	NZ_CP015225.1	3514095	3514213	119	TK06_RS15170		operon 571	
locus_2103	NZ_CP015225.1	3514643	3515186	544	TK06_RS15175			
locus_2104	NZ_CP015225.1	3515922	3516544	623	TK06_RS15180	TK06_RS15185		operon 572
locus_2105	NZ_CP015225.1	3517904	3518143	240	TK06_RS30915	TK06_RS15190		
locus_2106	NZ_CP015225.1	3520724	3520865	142		TK06_RS15195		
locus_2107	NZ_CP015225.1	3522687	3522792	106	TK06_RS15200			
locus_2108	NZ_CP015225.1	3523639	3523849	211	TK06_RS30920			
locus_2111	NZ_CP015225.1	3528803	3528909	107	TK06_RS15230	TK06_RS15235	operon 573	
locus_2112	NZ_CP015225.1	3530893	3531063	171	TK06_RS15245		operon 574	
locus_2113	NZ_CP015225.1	3532354	3532557	204	TK06_RS15250			
locus_2115	NZ_CP015225.1	3535040	3535313	274	TK06_RS15260		operon 575	
locus_2117	NZ_CP015225.1	3537720	3537868	149	TK06_RS15270			
locus_2118	NZ_CP015225.1	3541391	3541584	194	TK06_RS15275			
locus_2119	NZ_CP015225.1	3544582	3544686	105	TK06_RS15295		operon 576	
locus_2121	NZ_CP015225.1	3546250	3546294	45	TK06_RS15305		operon 577	
locus_2125	NZ_CP015225.1	3554222	3554434	213	TK06_RS15340		operon 578	
locus_2126	NZ_CP015225.1	3555302	3555495	194	TK06_RS15345			
locus_2127	NZ_CP015225.1	3556234	3556680	447	TK06_RS15350	TK06_RS15355		operon 579
locus_2130	NZ_CP015225.1	3561469	3561605	137		TK06_RS15370		operon 580
locus_2133	NZ_CP015225.1	3564091	3564273	183	TK06_RS15380			
locus_2134	NZ_CP015225.1	3565630	3565807	178	TK06_RS15385	TK06_RS15390		operon 581
locus_2136	NZ_CP015225.1	3567238	3567411	174		TK06_RS15400		operon 582
locus_2137	NZ_CP015225.1	3569967	3570178	212	TK06_RS15410	TK06_RS15415		operon 583
locus_2138	NZ_CP015225.1	3572140	3572221	82		TK06_RS15425		
locus_2139	NZ_CP015225.1	3572957	3573190	234	TK06_RS15430	TK06_RS15435		
locus_2140	NZ_CP015225.1	3575690	3575876	187		TK06_RS15440		
locus_2141	NZ_CP015225.1	3576252	3576342	91		TK06_RS15445		operon 584
locus_2144	NZ_CP015225.1	3581828	3581920	93	TK06_RS15460	TK06_RS15465	operon 585	
locus_2145	NZ_CP015225.1	3583411	3583501	91	TK06_RS15470	TK06_RS15475		
locus_2148	NZ_CP015225.1	3586864	3587226	363	TK06_RS15495		operon 586	
locus_2149	NZ_CP015225.1	3587905	3587997	93	TK06_RS15500			
locus_2150	NZ_CP015225.1	3588646	3588936	291	TK06_RS15505			
locus_2151	NZ_CP015225.1	3591568	3591746	179	TK06_RS15510	TK06_RS15515		operon 587
locus_2152	NZ_CP015225.1	3592056	3592143	88		TK06_RS15520		
locus_2153	NZ_CP015225.1	3595258	3595392	135	TK06_RS15530			
locus_2154	NZ_CP015225.1	3596633	3597096	464	TK06_RS15535	TK06_RS30925		
locus_2155	NZ_CP015225.1	3597196	3597478	283		TK06_RS15540		operon 588
locus_2157	NZ_CP015225.1	3600054	3600137	84	TK06_RS15555		operon 589	
locus_2159	NZ_CP015225.1	3602007	3602150	144	TK06_RS15565		operon 590	
locus_2160	NZ_CP015225.1	3602868	3602968	101	TK06_RS15570			
locus_2161	NZ_CP015225.1	3604472	3605603	1132	TK06_RS15575			
locus_2162	NZ_CP015225.1	3605603	3606028	426	TK06_RS30930			
locus_2164	NZ_CP015225.1	3614669	3614751	83	TK06_RS31815			
locus_2165	NZ_CP015225.1	3615463	3615645	183	TK06_RS15615	TK06_RS15620		
locus_2166	NZ_CP015225.1	3616561	3616704	144		TK06_RS15625		operon 592
locus_2167	NZ_CP015225.1	3618163	3618252	90		TK06_RS15630		
locus_2168	NZ_CP015225.1	3619605	3619633	29	TK06_RS31820	TK06_RS15635		operon 593
locus_2170	NZ_CP015225.1	3623926	3624071	146		TK06_RS15655		operon 594
locus_2171	NZ_CP015225.1	3624828	3625188	361	TK06_RS15665	TK06_RS15670		
locus_2172	NZ_CP015225.1	3628038	3628696	659	TK06_RS15675			
locus_2174	NZ_CP015225.1	3631108	3631254	147	TK06_RS15685	TK06_RS15690		
locus_2175	NZ_CP015225.1	3632977	3633160	184	TK06_RS15695			
locus_2176	NZ_CP015225.1	3634532	3634652	121	TK06_RS15700			
locus_2177	NZ_CP015225.1	3636063	3636166	104	TK06_RS15705			
locus_2178	NZ_CP015225.1	3637472	3637603	132	TK06_RS15710			
locus_2179	NZ_CP015225.1	3638336	3638643	308	TK06_RS15715			
locus_2180	NZ_CP015225.1	3639541	3639673	133	TK06_RS15720			
locus_2183	NZ_CP015225.1	3641619	3641869	251	TK06_RS15740		operon 595	
locus_2184	NZ_CP015225.1	3643247	3643452	206	TK06_RS15745	TK06_RS15750		operon 596
locus_2187	NZ_CP015225.1	3647264	3647413	150		TK06_RS15765		
locus_2188	NZ_CP015225.1	3649829	3650040	212		TK06_RS15770		operon 597
locus_2189	NZ_CP015225.1	3651209	3651223	15	TK06_RS31830	TK06_RS15780		operon 598
locus_2190	NZ_CP015225.1	3655531	3655726	196	TK06_RS15795		operon 599	
locus_2191	NZ_CP015225.1	3656120	3656300	181	TK06_RS15800			
locus_2193	NZ_CP015225.1	3657106	3657492	387	TK06_RS15810			
locus_2194	NZ_CP015225.1	3659071	3659149	79	TK06_RS15815			
locus_2195	NZ_CP015225.1	3660620	3660883	264	TK06_RS15820			
locus_2197	NZ_CP015225.1	3662271	3662488	218	TK06_RS15830	TK06_RS15835	operon 600	operon 601
locus_2200	NZ_CP015225.1	3669435	3669704	270	TK06_RS15860		operon 602	
locus_2201	NZ_CP015225.1	3671178	3671311	134	TK06_RS15865			
locus_2202	NZ_CP015225.1	3673098	3673137	40	TK06_RS15875		operon 603	
locus_2207	NZ_CP015225.1	3678958	3679045	88	TK06_RS15905			
locus_2215	NZ_CP015225.1	3684583	3684847	265	TK06_RS15945		operon 604	
locus_2216	NZ_CP015225.1	3686397	3686540	144	TK06_RS15955	TK06_RS15960	operon 605	
locus_2218	NZ_CP015225.1	3688219	3688335	117	TK06_RS15965			
locus_2220	NZ_CP015225.1	3691129	3691191	63	TK06_RS15975		operon 606	
locus_2222	NZ_CP015225.1	3693754	3693861	108	TK06_RS15990	TK06_RS15995	operon 607	
locus_2223	NZ_CP015225.1	3693947	3694234	288		TK06_RS16000		
locus_2224	NZ_CP015225.1	3694565	3694732	168		TK06_RS16005		
locus_2225	NZ_CP015225.1	3698767	3699704	938		TK06_RS16010		
locus_2226	NZ_CP015225.1	3700008	3700137	130		TK06_RS30945		
locus_2227	NZ_CP015225.1	3700840	3700997	158	TK06_RS16015			
locus_2228	NZ_CP015225.1	3701358	3701870	513	TK06_RS16020			
locus_2229	NZ_CP015225.1	3702438	3702587	150	TK06_RS16025	TK06_RS16030		operon 608
locus_2231	NZ_CP015225.1	3704278	3704361	84		TK06_RS16040		
locus_2232	NZ_CP015225.1	3704878	3705030	153	TK06_RS16045			
locus_2233	NZ_CP015225.1	3705307	3705535	229	TK06_RS16050	TK06_RS16055		operon 609
locus_2234	NZ_CP015225.1	3707394	3707890	497	TK06_RS16065	TK06_RS16070		
locus_2235	NZ_CP015225.1	3714549	3715791	1243	TK06_RS16085		operon 610	
locus_2236	NZ_CP015225.1	3717424	3717552	129	TK06_RS16090			
locus_2237	NZ_CP015225.1	3725218	3725712	495	TK06_RS16095	TK06_RS16100		
locus_2238	NZ_CP015225.1	3727975	3728082	108	TK06_RS16105			
locus_2240	NZ_CP015225.1	3729528	3729635	108	TK06_RS16115	TK06_RS16120		
locus_2241	NZ_CP015225.1	3730053	3730233	181		TK06_RS16125		
locus_2242	NZ_CP015225.1	3732100	3732195	96	TK06_RS16130	TK06_RS16135		
locus_2243	NZ_CP015225.1	3733845	3733976	132	TK06_RS16140			
locus_2248	NZ_CP015225.1	3740428	3740820	393	TK06_RS16170		operon 611	
locus_2250	NZ_CP015225.1	3741375	3741534	160	TK06_RS30950	TK06_RS16180		
locus_2251	NZ_CP015225.1	3742531	3742789	259		TK06_RS16185		
locus_2253	NZ_CP015225.1	3748178	3748542	365	TK06_RS16195			
locus_2255	NZ_CP015225.1	3751796	3752126	331	TK06_RS16205		operon 612	
locus_2256	NZ_CP015225.1	3753810	3754133	324	TK06_RS16210			
locus_2257	NZ_CP015225.1	3754764	3755062	299	TK06_RS16215	TK06_RS16220		operon 613
locus_2259	NZ_CP015225.1	3757073	3757332	260		TK06_RS16230		
locus_2260	NZ_CP015225.1	3758874	3759090	217	TK06_RS16235	TK06_RS16240		
locus_2261	NZ_CP015225.1	3763810	3763932	123	TK06_RS16250		operon 614	
locus_2262	NZ_CP015225.1	3764569	3764695	127	TK06_RS16255			
locus_2264	NZ_CP015225.1	3766224	3766446	223	TK06_RS16265		operon 615	
locus_2267	NZ_CP015225.1	3769500	3769773	274	TK06_RS16290	TK06_RS16295	operon 616	operon 617
locus_2269	NZ_CP015225.1	3773114	3773277	164		TK06_RS16320		
locus_2270	NZ_CP015225.1	3774772	3774847	76		TK06_RS16325		operon 618
locus_2275	NZ_CP015225.1	3780821	3780903	83	TK06_RS16365	TK06_RS31845	operon 619	
locus_2276	NZ_CP015225.1	3782452	3782559	108	TK06_RS16370	TK06_RS16375		
locus_2278	NZ_CP015225.1	3785545	3785569	25	TK06_RS16385		operon 620	
locus_2282	NZ_CP015225.1	3791657	3791839	183	TK06_RS16400		operon 621	
locus_2283	NZ_CP015225.1	3793477	3793618	142	TK06_RS16410		operon 622	
locus_2284	NZ_CP015225.1	3794657	3794823	167	TK06_RS16415	TK06_RS31855		
locus_2285	NZ_CP015225.1	3794947	3795028	82		TK06_RS16420		operon 623
locus_2289	NZ_CP015225.1	3798803	3798851	49		TK06_RS16440		operon 624
locus_2290	NZ_CP015225.1	3801328	3801412	85	TK06_RS16450			
locus_2291	NZ_CP015225.1	3802355	3802550	196	TK06_RS16455		operon 625	
locus_2293	NZ_CP015225.1	3805483	3805567	85	TK06_RS16465			
locus_2294	NZ_CP015225.1	3807014	3807206	193	TK06_RS16470		operon 626	
locus_2295	NZ_CP015225.1	3808119	3808486	368	TK06_RS16475	TK06_RS16480		
locus_2296	NZ_CP015225.1	3809055	3809342	288	TK06_RS31865			
locus_2297	NZ_CP015225.1	3810090	3810324	235	TK06_RS16485			
locus_2299	NZ_CP015225.1	3814120	3814231	112	TK06_RS16500	TK06_RS31875	operon 627	
locus_2302	NZ_CP015225.1	3815814	3815990	177	TK06_RS16510			
locus_2303	NZ_CP015225.1	3816357	3816888	532	TK06_RS31885	TK06_RS16515		
locus_2304	NZ_CP015225.1	3818491	3818745	255		TK06_RS16520		
locus_2305	NZ_CP015225.1	3820372	3820750	379		TK06_RS16525		
locus_2306	NZ_CP015225.1	3822353	3822521	169		TK06_RS16530		
locus_2308	NZ_CP015225.1	3825573	3825645	73		TK06_RS16540		operon 628
locus_2311	NZ_CP015225.1	3829538	3829842	305		TK06_RS16560		
locus_2316	NZ_CP015225.1	3846486	3847228	743	TK06_RS16605		operon 629	
locus_2317	NZ_CP015225.1	3847490	3847837	348	TK06_RS16610			
locus_2318	NZ_CP015225.1	3849428	3849668	241	TK06_RS16615			
locus_2320	NZ_CP015225.1	3850360	3850819	460	TK06_RS16625	TK06_RS16630	operon 630	operon 631
locus_2324	NZ_CP015225.1	3854546	3854789	244		TK06_RS16650		
locus_2325	NZ_CP015225.1	3855954	3856177	224		TK06_RS16655		
locus_2326	NZ_CP015225.1	3860403	3860716	314	TK06_RS16660			
locus_2328	NZ_CP015225.1	3866279	3866566	288	TK06_RS16675	TK06_RS16680	operon 632	operon 633
locus_2330	NZ_CP015225.1	3870522	3870840	319	TK06_RS16690			
locus_2331	NZ_CP015225.1	3872235	3872298	64	TK06_RS16700		operon 634	
locus_2332	NZ_CP015225.1	3874513	3874738	226	TK06_RS16705	TK06_RS16710		
locus_2333	NZ_CP015225.1	3875992	3876296	305	TK06_RS16715	TK06_RS16720		
locus_2334	NZ_CP015225.1	3876932	3877056	125	TK06_RS16725			
locus_2335	NZ_CP015225.1	3879163	3879356	194	TK06_RS16730			
locus_2336	NZ_CP015225.1	3879627	3879769	143	TK06_RS16735			
locus_2338	NZ_CP015225.1	3881094	3881252	159	TK06_RS16745		operon 635	
locus_2340	NZ_CP015225.1	3885282	3885340	59	TK06_RS16755		operon 636	
locus_2341	NZ_CP015225.1	3885818	3885939	122	TK06_RS16760			
locus_2342	NZ_CP015225.1	3886017	3886113	97	TK06_RS16765			
locus_2348	NZ_CP015225.1	3891556	3891747	192	TK06_RS16790		operon 637	
locus_2349	NZ_CP015225.1	3892399	3892504	106	TK06_RS16795	TK06_RS16800		
locus_2351	NZ_CP015225.1	3896958	3897062	105	TK06_RS16815		operon 638	
locus_2352	NZ_CP015225.1	3898200	3898454	255	TK06_RS16820			
locus_2354	NZ_CP015225.1	3900396	3900717	322	TK06_RS16830		operon 639	
locus_2355	NZ_CP015225.1	3902635	3902735	101	TK06_RS16835			
locus_2356	NZ_CP015225.1	3903303	3903543	241	TK06_RS16840	TK06_RS16845		
locus_2357	NZ_CP015225.1	3905700	3905796	97	TK06_RS16850	TK06_RS16855		
locus_2359	NZ_CP015225.1	3908538	3908655	118	TK06_RS16870	TK06_RS16875	operon 640	
locus_2360	NZ_CP015225.1	3910102	3910363	262	TK06_RS16880	TK06_RS16885		
locus_2361	NZ_CP015225.1	3912059	3912208	150		TK06_RS16890		operon 641
locus_2362	NZ_CP015225.1	3917965	3918091	127		TK06_RS16910		
locus_2363	NZ_CP015225.1	3918371	3919044	674		TK06_RS16920		
locus_2364	NZ_CP015225.1	3923445	3924508	1064	TK06_RS16940		operon 642	
locus_2365	NZ_CP015225.1	3925046	3925578	533	TK06_RS16945	TK06_RS16950		
locus_2366	NZ_CP015225.1	3925912	3926183	272		TK06_RS16955		
locus_2367	NZ_CP015225.1	3929499	3929940	442	TK06_RS16965	TK06_RS16970	operon 643	operon 644
locus_2368	NZ_CP015225.1	3934216	3934433	218	TK06_RS16995	TK06_RS17000	operon 645	
locus_2369	NZ_CP015225.1	3937086	3937441	356	TK06_RS17005	TK06_RS17010		
locus_2371	NZ_CP015225.1	3937987	3938034	48		TK06_RS17015		operon 646
locus_2373	NZ_CP015225.1	3945612	3945752	141	TK06_RS17035	TK06_RS31890	operon 647	
locus_2376	NZ_CP015225.1	3951142	3951220	79	TK06_RS17065		operon 648	
locus_2377	NZ_CP015225.1	3952091	3952188	98	TK06_RS17070	TK06_RS17075		
locus_2379	NZ_CP015225.1	3955105	3955302	198	TK06_RS17085	TK06_RS17090	operon 649	operon 650
locus_2380	NZ_CP015225.1	3956789	3956911	123		TK06_RS17100		
locus_2381	NZ_CP015225.1	3960889	3961789	901	TK06_RS17105	TK06_RS17110		
locus_2382	NZ_CP015225.1	3963339	3963441	103	TK06_RS31895			
locus_2383	NZ_CP015225.1	3964081	3964318	238	TK06_RS17115			
locus_2384	NZ_CP015225.1	3964745	3964932	188	TK06_RS17120			
locus_2385	NZ_CP015225.1	3965419	3965626	208	TK06_RS17125	TK06_RS30980		
locus_2386	NZ_CP015225.1	3966940	3967127	188	TK06_RS17130			
locus_2387	NZ_CP015225.1	3967614	3970131	2518	TK06_RS17135			
locus_2389	NZ_CP015225.1	3977184	3977358	175	TK06_RS17145			
locus_2390	NZ_CP015225.1	3978259	3978348	90	TK06_RS17150			
locus_2391	NZ_CP015225.1	3979111	3979272	162	TK06_RS17155	TK06_RS17160	operon 651	operon 652
locus_2394	NZ_CP015225.1	3986101	3986455	355	TK06_RS17190	TK06_RS17195		
locus_2396	NZ_CP015225.1	3990418	3990676	259	TK06_RS17205	TK06_RS17210	operon 653	
locus_2397	NZ_CP015225.1	3992597	3992958	362		TK06_RS17215		operon 654
locus_2399	NZ_CP015225.1	4007769	4007903	135	TK06_RS17235			
locus_2401	NZ_CP015225.1	4011616	4011949	334	TK06_RS17250	TK06_RS17255	operon 655	
locus_2402	NZ_CP015225.1	4014372	4014473	102	TK06_RS17260			
locus_2403	NZ_CP015225.1	4015386	4015578	193	TK06_RS17265			
locus_2404	NZ_CP015225.1	4016170	4016368	199	TK06_RS17270	TK06_RS17275		
locus_2405	NZ_CP015225.1	4017438	4017581	144	TK06_RS17280	TK06_RS17285		
locus_2406	NZ_CP015225.1	4018464	4018560	97		TK06_RS17290		
locus_2408	NZ_CP015225.1	4021464	4021602	139	TK06_RS17300	TK06_RS17305	operon 656	
locus_2409	NZ_CP015225.1	4022551	4022735	185		TK06_RS17310		
locus_2410	NZ_CP015225.1	4024053	4024402	350		TK06_RS17315		
locus_2412	NZ_CP015225.1	4027169	4027307	139	TK06_RS17330		operon 657	
locus_2413	NZ_CP015225.1	4036542	4036697	156	TK06_RS17345		operon 658	
locus_2414	NZ_CP015225.1	4036814	4036966	153	TK06_RS17350			
locus_2415	NZ_CP015225.1	4039881	4040114	234	TK06_RS17355			
locus_2417	NZ_CP015225.1	4040278	4040399	122	TK06_RS17365			
locus_2420	NZ_CP015225.1	4045478	4045599	122	TK06_RS17380	TK06_RS17385	operon 659	
locus_2421	NZ_CP015225.1	4046521	4046717	197		TK06_RS17390		operon 660
locus_2423	NZ_CP015225.1	4047958	4048490	533		TK06_RS17400		operon 661
locus_2425	NZ_CP015225.1	4052580	4052661	82	TK06_RS17415	TK06_RS17420		operon 662
locus_2427	NZ_CP015225.1	4053725	4053971	247		TK06_RS17430		
locus_2428	NZ_CP015225.1	4056667	4056980	314	TK06_RS17435	TK06_RS17440		
locus_2429	NZ_CP015225.1	4058064	4058147	84		TK06_RS17445		
locus_2430	NZ_CP015225.1	4059114	4059196	83		TK06_RS17450		
locus_2431	NZ_CP015225.1	4061698	4061807	110	TK06_RS17455			
locus_2432	NZ_CP015225.1	4062543	4062683	141	TK06_RS17460			
locus_2433	NZ_CP015225.1	4063614	4063726	113	TK06_RS17465	TK06_RS17470		
locus_2434	NZ_CP015225.1	4066290	4066384	95	TK06_RS17475			
locus_2435	NZ_CP015225.1	4066583	4066730	148	TK06_RS17480	TK06_RS17485	operon 663	
locus_2436	NZ_CP015225.1	4067115	4067218	104		TK06_RS17490		operon 664
locus_2437	NZ_CP015225.1	4071208	4071446	239	TK06_RS17500			
locus_2438	NZ_CP015225.1	4072239	4072317	79	TK06_RS17505	TK06_RS17510		
locus_2439	NZ_CP015225.1	4074611	4074804	194	TK06_RS17515	TK06_RS17520		operon 665
locus_2442	NZ_CP015225.1	4079364	4079527	164	TK06_RS17545	TK06_RS17550	operon 666	
locus_2443	NZ_CP015225.1	4079822	4080057	236		TK06_RS17555		
locus_2444	NZ_CP015225.1	4083513	4083885	373	TK06_RS17565		operon 667	
locus_2445	NZ_CP015225.1	4085800	4086010	211	TK06_RS17570			
locus_2446	NZ_CP015225.1	4086383	4086550	168	TK06_RS17575			
locus_2448	NZ_CP015225.1	4088180	4088463	284	TK06_RS17585	TK06_RS17590	operon 668	operon 669
locus_2450	NZ_CP015225.1	4092134	4092369	236		TK06_RS17600		operon 670
locus_2453	NZ_CP015225.1	4098758	4098950	193	TK06_RS17615	TK06_RS17620		
locus_2455	NZ_CP015225.1	4101091	4101237	147		TK06_RS17630		operon 671
locus_2456	NZ_CP015225.1	4102563	4102645	83		TK06_RS17640		
locus_2457	NZ_CP015225.1	4104254	4104393	140		TK06_RS17645		
locus_2458	NZ_CP015225.1	4105690	4105788	99		TK06_RS17650		
locus_2459	NZ_CP015225.1	4109984	4110047	64	TK06_RS17660		operon 672	
locus_2460	NZ_CP015225.1	4110858	4111091	234	TK06_RS17665	TK06_RS17670		
locus_2461	NZ_CP015225.1	4112532	4112748	217	TK06_RS17675	TK06_RS17680		
locus_2462	NZ_CP015225.1	4120604	4121024	421	TK06_RS17685			
locus_2463	NZ_CP015225.1	4125383	4125721	339	TK06_RS17705	TK06_RS17710	operon 673	operon 674
locus_2464	NZ_CP015225.1	4128743	4129148	406		TK06_RS30990		
locus_2465	NZ_CP015225.1	4129344	4129627	284		TK06_RS30995		
locus_2468	NZ_CP015225.1	4131012	4131256	245		TK06_RS17740		
locus_2469	NZ_CP015225.1	4133384	4133586	203		TK06_RS17745		
locus_2470	NZ_CP015225.1	4134967	4135081	115		TK06_RS17750		operon 675
locus_2471	NZ_CP015225.1	4137822	4138202	381		TK06_RS17765		
locus_2472	NZ_CP015225.1	4139469	4139626	158		TK06_RS17770		operon 676
locus_2473	NZ_CP015225.1	4143075	4143207	133		TK06_RS17785		operon 677
locus_2475	NZ_CP015225.1	4144789	4144877	89		TK06_RS17795		
locus_2478	NZ_CP015225.1	4148909	4149154	246	TK06_RS17815			
locus_2479	NZ_CP015225.1	4150097	4150393	297	TK06_RS17820	TK06_RS17825		
locus_2480	NZ_CP015225.1	4152816	4153033	218	TK06_RS17830			
locus_2481	NZ_CP015225.1	4153322	4153458	137	TK06_RS17835			
locus_2482	NZ_CP015225.1	4154350	4154467	118	TK06_RS17840			
locus_2483	NZ_CP015225.1	4155107	4155242	136	TK06_RS17845	TK06_RS17850		operon 678
locus_2485	NZ_CP015225.1	4158961	4159336	376	TK06_RS17860	TK06_RS17865		
locus_2486	NZ_CP015225.1	4159754	4159911	158		TK06_RS17870		
locus_2487	NZ_CP015225.1	4160545	4161010	466		TK06_RS17875		
locus_2488	NZ_CP015225.1	4161395	4161618	224		TK06_RS17880		operon 679
locus_2491	NZ_CP015225.1	4164019	4164202	184		TK06_RS17900		
locus_2493	NZ_CP015225.1	4166240	4166541	302	TK06_RS17905			
locus_2494	NZ_CP015225.1	4166797	4167004	208	TK06_RS31005			
locus_2495	NZ_CP015225.1	4170785	4170948	164	TK06_RS17925		operon 680	
locus_2496	NZ_CP015225.1	4172086	4172455	370	TK06_RS17930			
locus_2497	NZ_CP015225.1	4173740	4173831	92	TK06_RS17935			
locus_2498	NZ_CP015225.1	4175323	4175499	177	TK06_RS17940	TK06_RS17945	operon 681	
locus_2499	NZ_CP015225.1	4176409	4176637	229		TK06_RS17950		operon 682
locus_2501	NZ_CP015225.1	4179463	4179804	342	TK06_RS17960	TK06_RS17965		operon 683
locus_2503	NZ_CP015225.1	4181100	4181241	142	TK06_RS17975			
locus_2505	NZ_CP015225.1	4188145	4188318	174	TK06_RS17990			
locus_2506	NZ_CP015225.1	4189698	4189974	277	TK06_RS18000		operon 685	
locus_2508	NZ_CP015225.1	4193965	4194081	117	TK06_RS18010			
locus_2512	NZ_CP015225.1	4196162	4196467	306	TK06_RS18030		operon 686	
locus_2513	NZ_CP015225.1	4199854	4200079	226	TK06_RS18040	TK06_RS18045	operon 687	
locus_2514	NZ_CP015225.1	4200167	4200343	177		TK06_RS18050		
locus_2515	NZ_CP015225.1	4202557	4202707	151	TK06_RS18055			
locus_2517	NZ_CP015225.1	4205243	4205716	474	TK06_RS18065		operon 688	
locus_2518	NZ_CP015225.1	4207759	4207843	85	TK06_RS18075			
locus_2520	NZ_CP015225.1	4209419	4209509	91	TK06_RS18085		operon 689	
locus_2522	NZ_CP015225.1	4215777	4215839	63	TK06_RS18110	TK06_RS18115	operon 690	
locus_2523	NZ_CP015225.1	4217513	4217776	264	TK06_RS18120			
locus_2524	NZ_CP015225.1	4218320	4218428	109	TK06_RS18125	TK06_RS18130		
locus_2526	NZ_CP015225.1	4221477	4221643	167	TK06_RS18140	TK06_RS18145	operon 691	
locus_2527	NZ_CP015225.1	4223183	4223224	42		TK06_RS18150		operon 692
locus_2529	NZ_CP015225.1	4224921	4225113	193		TK06_RS18160		
locus_2530	NZ_CP015225.1	4228260	4228392	133	TK06_RS18165	TK06_RS18170		
locus_2531	NZ_CP015225.1	4231005	4231183	179	TK06_RS18175			
locus_2534	NZ_CP015225.1	4237515	4238154	640	TK06_RS18200		operon 693	
locus_2535	NZ_CP015225.1	4238515	4238601	87	TK06_RS18205			
locus_2536	NZ_CP015225.1	4238890	4239074	185	TK06_RS31010			
locus_2537	NZ_CP015225.1	4239891	4240013	123	TK06_RS18210			
locus_2538	NZ_CP015225.1	4241075	4241288	214	TK06_RS18220	TK06_RS18225	operon 694	
locus_2539	NZ_CP015225.1	4243297	4243509	213	TK06_RS18230			
locus_2540	NZ_CP015225.1	4245400	4245834	435	TK06_RS18235	TK06_RS18240		
locus_2542	NZ_CP015225.1	4249656	4249758	103	TK06_RS18250	TK06_RS18255	operon 695	
locus_2544	NZ_CP015225.1	4250305	4250312	8		TK06_RS18260		operon 696
locus_2546	NZ_CP015225.1	4254867	4254951	85	TK06_RS18275			
locus_2547	NZ_CP015225.1	4255561	4255681	121	TK06_RS18280			
locus_2549	NZ_CP015225.1	4259801	4259950	150	TK06_RS18295		operon 697	
locus_2550	NZ_CP015225.1	4262237	4262457	221	TK06_RS18305	TK06_RS18310	operon 698	
locus_2551	NZ_CP015225.1	4267036	4267393	358	TK06_RS18325		operon 699	
locus_2552	NZ_CP015225.1	4274353	4274539	187	TK06_RS18360		operon 700	
locus_2553	NZ_CP015225.1	4277492	4277873	382	TK06_RS18365	TK06_RS18370		operon 701
locus_2555	NZ_CP015225.1	4282169	4282564	396		TK06_RS18380		
locus_2556	NZ_CP015225.1	4283957	4284138	182		TK06_RS18385		operon 702
locus_2557	NZ_CP015225.1	4286833	4286916	84		TK06_RS18390		
locus_2558	NZ_CP015225.1	4288542	4288622	81	TK06_RS18395			
locus_2560	NZ_CP015225.1	4291406	4291673	268	TK06_RS18405	TK06_RS18410	operon 703	operon 704
