locusId	sysName	scaffoldId	begin	end	strand	type	desc
Pf6N2E2_3179	TK06_RS15890	NZ_CP015225.1	3675565	3676584	-	1	FIG021952: putative membrane protein
Pf6N2E2_3180	TK06_RS15895	NZ_CP015225.1	3676584	3677342	-	1	Type IV pilus biogenesis protein PilF
Pf6N2E2_3181	TK06_RS15900	NZ_CP015225.1	3677355	3678503	-	1	Ribosomal RNA large subunit methyltransferase N (EC 2.1.1.-)
Pf6N2E2_3182	TK06_RS15905	NZ_CP015225.1	3678532	3678957	-	1	Nucleoside diphosphate kinase (EC 2.7.4.6)
Pf6N2E2_3183	TK06_RS15910	NZ_CP015225.1	3679046	3679246	-	1	Believed to be involved in assembly of Fe-S clusters
Pf6N2E2_3184	TK06_RS15915	NZ_CP015225.1	3679260	3679601	-	1	Ferredoxin, 2Fe-2S
Pf6N2E2_3185	TK06_RS15920	NZ_CP015225.1	3679605	3681467	-	1	Chaperone protein HscA
Pf6N2E2_3186	TK06_RS15925	NZ_CP015225.1	3681518	3682039	-	1	Chaperone protein HscB
Pf6N2E2_3187	TK06_RS15930	NZ_CP015225.1	3682048	3682371	-	1	Iron binding protein IscA for iron-sulfur cluster assembly
Pf6N2E2_3188	TK06_RS15935	NZ_CP015225.1	3682396	3682782	-	1	Iron-sulfur cluster assembly scaffold protein IscU
Pf6N2E2_3189	TK06_RS15940	NZ_CP015225.1	3682826	3684040	-	1	Cysteine desulfurase (EC 2.8.1.7), IscS subfamily
Pf6N2E2_3190	TK06_RS15945	NZ_CP015225.1	3684091	3684543	-	1	Iron-sulfur cluster regulator IscR
Pf6N2E2_3191	TK06_RS15950	NZ_CP015225.1	3684848	3685624	-	1	Serine acetyltransferase (EC 2.3.1.30)
Pf6N2E2_3192	TK06_RS15955	NZ_CP015225.1	3685626	3686396	-	1	tRNA:Cm32/Um32 methyltransferase
Pf6N2E2_3193	TK06_RS15960	NZ_CP015225.1	3686541	3687359	+	1	Inositol-1-monophosphatase (EC 3.1.3.25)
Pf6N2E2_3194	TK06_RS15965	NZ_CP015225.1	3687670	3688218	-	1	probable exported protein YPO1624
Pf6N2E2_3195	TK06_RS15970	NZ_CP015225.1	3688336	3689250	-	1	Protein-export membrane protein SecF (TC 3.A.5.1.1)
Pf6N2E2_3196	TK06_RS15975	NZ_CP015225.1	3689260	3691128	-	1	Protein-export membrane protein SecD (TC 3.A.5.1.1)
Pf6N2E2_3197	TK06_RS15980	NZ_CP015225.1	3691192	3691530	-	1	Preprotein translocase subunit YajC (TC 3.A.5.1.1)
Pf6N2E2_3198	TK06_RS15985	NZ_CP015225.1	3691574	3692707	-	1	tRNA-guanine transglycosylase (EC 2.4.2.29)
Pf6N2E2_3199	TK06_RS15990	NZ_CP015225.1	3692704	3693753	-	1	S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 5.-.-.-)
Pf6N2E2_6116	TK06_RS15995	NZ_CP015225.1	3693862	3693943	+	5	tRNA-Leu-CAA
Pf6N2E2_3200	TK06_RS16005	NZ_CP015225.1	3694733	3698722	+	1	Putative membrane protein
Pf6N2E2_3201	TK06_RS16025	NZ_CP015225.1	3701871	3702437	-	1	Transcriptional regulator, MerR family
Pf6N2E2_3202	TK06_RS16030	NZ_CP015225.1	3702588	3703370	+	1	Ribulose-5-phosphate 4-epimerase and related epimerases and aldolases
Pf6N2E2_3203	TK06_RS16035	NZ_CP015225.1	3703390	3704277	+	1	4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)
Pf6N2E2_3204	TK06_RS16040	NZ_CP015225.1	3704362	3704628	+	1	Rho-specific inhibitor of transcription termination (YaeO)
Pf6N2E2_3205	TK06_RS16045	NZ_CP015225.1	3704647	3704922	-	1	Mobile element protein
Pf6N2E2_3206	TK06_RS16050	NZ_CP015225.1	3705031	3705306	-	1	hypothetical protein
Pf6N2E2_3207	TK06_RS16055	NZ_CP015225.1	3705536	3706729	+	1	Colicin E3 (EC 3.1.-.-)
Pf6N2E2_3208	TK06_RS16060	NZ_CP015225.1	3706726	3706956	+	1	hypothetical protein
Pf6N2E2_3209	TK06_RS16065	NZ_CP015225.1	3707028	3707153	-	1	hypothetical protein
Pf6N2E2_3210	TK06_RS16070	NZ_CP015225.1	3707891	3708976	+	1	diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s)
Pf6N2E2_3211	TK06_RS16075	NZ_CP015225.1	3708960	3711311	-	1	Outer membrane receptor proteins, mostly Fe transport
Pf6N2E2_3212	TK06_RS16080	NZ_CP015225.1	3711313	3713712	-	1	Signal transduction histidine kinase
Pf6N2E2_3213	TK06_RS16085	NZ_CP015225.1	3713712	3714548	-	1	DNA-binding response regulator, AraC family
Pf6N2E2_3217	TK06_RS16090	NZ_CP015225.1	3715792	3717456	-	1	Hemolysin activation/secretion protein
Pf6N2E2_3218	TK06_RS16095	NZ_CP015225.1	3717553	3725181	-	1	Large exoproteins involved in heme utilization or adhesion
Pf6N2E2_3220	TK06_RS16100	NZ_CP015225.1	3725713	3727221	+	1	hypothetical protein
Pf6N2E2_3221	TK06_RS16105	NZ_CP015225.1	3727429	3727974	-	1	FIG00352444: hypothetical protein
Pf6N2E2_3222	TK06_RS16110	NZ_CP015225.1	3728083	3728844	-	1	Hydroxypyruvate isomerase (EC 5.3.1.22)
Pf6N2E2_3223	TK06_RS16115	NZ_CP015225.1	3728874	3729506	-	1	uncharacterized protein SCO0976
Pf6N2E2_3224	TK06_RS16120	NZ_CP015225.1	3729636	3730052	+	1	Lactoylglutathione lyase and related lyases
Pf6N2E2_3225	TK06_RS16125	NZ_CP015225.1	3730234	3731283	+	1	hypothetical protein
Pf6N2E2_3226	TK06_RS16130	NZ_CP015225.1	3731386	3732099	-	1	Predicted D-glucarate or D-galactorate regulator, GntR family
Pf6N2E2_3227	TK06_RS16135	NZ_CP015225.1	3732196	3732939	+	1	Predicted D-glucarate or D-galactorate regulator, GntR family
Pf6N2E2_3228	TK06_RS16140	NZ_CP015225.1	3733122	3733844	-	1	N-acetylneuraminic acid outer membrane channel protein NanC
Pf6N2E2_3229	TK06_RS16145	NZ_CP015225.1	3733977	3734744	-	1	Putative glutathione transporter, ATP-binding component
Pf6N2E2_3230	TK06_RS16150	NZ_CP015225.1	3734755	3735594	-	1	Putative glutathione transporter, ATP-binding component
Pf6N2E2_3231	TK06_RS16155	NZ_CP015225.1	3735605	3736507	-	1	Dipeptide transport system permease protein DppC (TC 3.A.1.5.2)
Pf6N2E2_3232	TK06_RS16160	NZ_CP015225.1	3736507	3737544	-	1	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)
Pf6N2E2_3233	TK06_RS16165	NZ_CP015225.1	3737579	3739201	-	1	Dipeptide-binding ABC transporter, periplasmic substrate-binding component (TC 3.A.1.5.2)
Pf6N2E2_3234	TK06_RS16170	NZ_CP015225.1	3739273	3740334	-	1	mandelate racemase/muconate lactonizing enzyme family protein
Pf6N2E2_3237	TK06_RS16175	NZ_CP015225.1	3740959	3741186	-	1	hypothetical protein
Pf6N2E2_3238	TK06_RS16180	NZ_CP015225.1	3741535	3742530	+	1	TRAP-type C4-dicarboxylate transport system, periplasmic component
Pf6N2E2_3239	TK06_RS16185	NZ_CP015225.1	3742790	3744694	+	1	FIG00963364: hypothetical protein
Pf6N2E2_3240	TK06_RS16190	NZ_CP015225.1	3744770	3745270	-	1	Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63)
Pf6N2E2_3241	TK06_RS16195	NZ_CP015225.1	3745442	3748033	-	1	Transcriptional regulator, LuxR family
Pf6N2E2_3242	TK06_RS16200	NZ_CP015225.1	3748543	3749907	-	1	FIG002188: hypothetical protein
Pf6N2E2_3243	TK06_RS16205	NZ_CP015225.1	3749933	3751795	-	1	FIG067310: hypothetical protein
Pf6N2E2_3244	TK06_RS16210	NZ_CP015225.1	3752127	3753809	-	1	Medium-chain-fatty-acid--CoA ligase (EC 6.2.1.-)
Pf6N2E2_3245	TK06_RS16215	NZ_CP015225.1	3754134	3754763	-	1	L-lysine permease
Pf6N2E2_3246	TK06_RS16220	NZ_CP015225.1	3755063	3756028	+	1	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)
Pf6N2E2_3247	TK06_RS16225	NZ_CP015225.1	3756074	3757072	+	1	Ribosomal RNA small subunit methyltransferase C (EC 2.1.1.52)
Pf6N2E2_3248	TK06_RS16230	NZ_CP015225.1	3757333	3757917	+	1	Probable transmembrane protein
Pf6N2E2_3249	TK06_RS16235	NZ_CP015225.1	3758058	3758873	-	1	Zn-dependent protease with chaperone function
Pf6N2E2_3250	TK06_RS16240	NZ_CP015225.1	3759091	3761229	+	1	Methyl-accepting chemotaxis protein I (serine chemoreceptor protein)
Pf6N2E2_3251	TK06_RS16245	NZ_CP015225.1	3761418	3762470	-	1	Histidinol-phosphate aminotransferase (EC 2.6.1.9)
Pf6N2E2_3252	TK06_RS16250	NZ_CP015225.1	3762472	3763809	-	1	Histidinol dehydrogenase (EC 1.1.1.23)
Pf6N2E2_3253	TK06_RS16255	NZ_CP015225.1	3763933	3764568	-	1	ATP phosphoribosyltransferase (EC 2.4.2.17)
Pf6N2E2_3254	TK06_RS16260	NZ_CP015225.1	3764696	3765961	-	1	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)
Pf6N2E2_3255	TK06_RS16265	NZ_CP015225.1	3765984	3766223	-	1	YrbA protein
Pf6N2E2_3256	TK06_RS16270	NZ_CP015225.1	3766447	3766764	-	1	Uncharacterized protein YrbB
Pf6N2E2_3257	TK06_RS16275	NZ_CP015225.1	3766761	3767414	-	1	Uncharacterized ABC transporter, auxiliary component YrbC
Pf6N2E2_3258	TK06_RS16280	NZ_CP015225.1	3767426	3767893	-	1	Uncharacterized ABC transporter, periplasmic component YrbD
Pf6N2E2_3259	TK06_RS16285	NZ_CP015225.1	3767893	3768690	-	1	Uncharacterized ABC transporter, permease component YrbE
Pf6N2E2_3260	TK06_RS16290	NZ_CP015225.1	3768690	3769499	-	1	Uncharacterized ABC transporter, ATP-binding protein YrbF
Pf6N2E2_3262	TK06_RS16295	NZ_CP015225.1	3769774	3770748	+	1	Arabinose 5-phosphate isomerase (EC 5.3.1.13)
Pf6N2E2_3263	TK06_RS16300	NZ_CP015225.1	3770749	3771273	+	1	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (EC 3.1.3.45)
Pf6N2E2_3264	TK06_RS16305	NZ_CP015225.1	3771281	3771850	+	1	Uncharacterized protein YrbK clustered with lipopolysaccharide transporters
Pf6N2E2_3265	TK06_RS16310	NZ_CP015225.1	3771837	3772388	+	1	LptA, protein essential for LPS transport across the periplasm
Pf6N2E2_3266	TK06_RS16315	NZ_CP015225.1	3772388	3773113	+	1	Lipopolysaccharide ABC transporter, ATP-binding protein LptB
Pf6N2E2_3267	TK06_RS16320	NZ_CP015225.1	3773302	3774771	+	1	RNA polymerase sigma-54 factor RpoN
Pf6N2E2_3268	TK06_RS16325	NZ_CP015225.1	3774848	3775156	+	1	Ribosome hibernation protein YhbH
Pf6N2E2_3269	TK06_RS16330	NZ_CP015225.1	3775211	3775633	+	1	PTS IIA-like nitrogen-regulatory protein PtsN
Pf6N2E2_3270	TK06_RS16335	NZ_CP015225.1	3775636	3776493	+	1	Hypothetical ATP-binding protein UPF0042, contains P-loop
Pf6N2E2_3271	TK06_RS16340	NZ_CP015225.1	3776509	3776784	+	1	Phosphocarrier protein, nitrogen regulation associated
Pf6N2E2_3272	TK06_RS16345	NZ_CP015225.1	3777053	3777433	-	1	Metal transporter, ZIP family
Pf6N2E2_3274	TK06_RS16350	NZ_CP015225.1	3777973	3778584	-	1	Manganese superoxide dismutase (EC 1.15.1.1)
Pf6N2E2_3275	TK06_RS16355	NZ_CP015225.1	3778587	3779027	-	1	FOG: TPR repeat
Pf6N2E2_3276	TK06_RS16360	NZ_CP015225.1	3779056	3780432	-	1	Fumarate hydratase class II (EC 4.2.1.2)
Pf6N2E2_3277	TK06_RS16365	NZ_CP015225.1	3780425	3780820	-	1	FagA protein
Pf6N2E2_3278	TK06_RS16370	NZ_CP015225.1	3781105	3782463	-	1	TldE protein, part of TldE/TldD proteolytic complex
Pf6N2E2_3279	TK06_RS16375	NZ_CP015225.1	3782560	3783084	+	1	FIG138315: Putative alpha helix protein
Pf6N2E2_3280	TK06_RS16380	NZ_CP015225.1	3783233	3784675	-	1	TldD protein, part of TldE/TldD proteolytic complex
Pf6N2E2_3281	TK06_RS16385	NZ_CP015225.1	3784681	3785544	-	1	FIG003879: Predicted amidohydrolase / Omega amidase (Nit2 homolog)
Pf6N2E2_3282	TK06_RS16390	NZ_CP015225.1	3785682	3789485	-	1	FIG005080: Possible exported protein
Pf6N2E2_3283	TK06_RS16395	NZ_CP015225.1	3789546	3791003	-	1	Cytoplasmic axial filament protein CafA and Ribonuclease G (EC 3.1.4.-)
Pf6N2E2_3284	TK06_RS16400	NZ_CP015225.1	3791060	3791656	-	1	Septum formation protein Maf
Pf6N2E2_3285	TK06_RS16405	NZ_CP015225.1	3791840	3792328	-	1	Rod shape-determining protein MreD
Pf6N2E2_3286	TK06_RS16410	NZ_CP015225.1	3792325	3793446	-	1	Rod shape-determining protein MreC
Pf6N2E2_3287	TK06_RS16415	NZ_CP015225.1	3793619	3794656	-	1	Rod shape-determining protein MreB
Pf6N2E2_3288	TK06_RS16420	NZ_CP015225.1	3795029	3795316	+	1	Aspartyl-tRNA(Asn) amidotransferase subunit C (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit C (EC 6.3.5.7)
Pf6N2E2_3289	TK06_RS16425	NZ_CP015225.1	3795333	3796784	+	1	Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)
Pf6N2E2_3290	TK06_RS16430	NZ_CP015225.1	3796795	3798240	+	1	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)
Pf6N2E2_3291	TK06_RS16435	NZ_CP015225.1	3798425	3798802	+	1	Rare lipoprotein A
Pf6N2E2_3292	TK06_RS16440	NZ_CP015225.1	3798861	3799913	+	1	K+-dependent Na+/Ca+ exchanger related-protein
Pf6N2E2_3293	TK06_RS16445	NZ_CP015225.1	3799910	3800290	+	1	4-carboxymuconolactone decarboxylase (EC 4.1.1.44)
Pf6N2E2_3294	TK06_RS16450	NZ_CP015225.1	3800365	3801327	-	1	hypothetical protein
Pf6N2E2_3295	TK06_RS16455	NZ_CP015225.1	3801413	3802354	-	1	membrane protein, putative
Pf6N2E2_3296	TK06_RS16460	NZ_CP015225.1	3802551	3804104	-	1	D-galactarate dehydratase (EC 4.2.1.42)
Pf6N2E2_3297	TK06_RS16465	NZ_CP015225.1	3804118	3805482	-	1	D-galactarate permease
Pf6N2E2_3298	TK06_RS16470	NZ_CP015225.1	3805568	3807013	-	1	2-ketoglutaric semialdehyde dehydrogenase (EC 1.2.1.26)
Pf6N2E2_3299	TK06_RS16475	NZ_CP015225.1	3807207	3808118	-	1	5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41)
Pf6N2E2_3300	TK06_RS16485	NZ_CP015225.1	3809343	3810089	-	1	Predicted D-glucarate or D-galactorate regulator, GntR family
Pf6N2E2_3301	TK06_RS16490	NZ_CP015225.1	3810325	3812052	-	1	ABC transporter, ATP-binding protein
Pf6N2E2_3302	TK06_RS16495	NZ_CP015225.1	3812304	3812864	-	1	Dna binding response regulator PrrA (RegA)
Pf6N2E2_3303	TK06_RS16500	NZ_CP015225.1	3812857	3814119	-	1	Sensor histidine kinase PrrB (RegB) (EC 2.7.3.-)
Pf6N2E2_3304	TK06_RS16505	NZ_CP015225.1	3814490	3815206	+	1	probable periplasmic protein NMA1059
Pf6N2E2_3305	TK06_RS16510	NZ_CP015225.1	3815421	3815813	-	1	hypothetical protein
Pf6N2E2_3306	TK06_RS16515	NZ_CP015225.1	3816889	3818490	+	1	Dipeptide-binding ABC transporter, periplasmic substrate-binding component (TC 3.A.1.5.2)
Pf6N2E2_3307	TK06_RS16520	NZ_CP015225.1	3818746	3820371	+	1	Dipeptide-binding ABC transporter, periplasmic substrate-binding component (TC 3.A.1.5.2)
Pf6N2E2_3308	TK06_RS16525	NZ_CP015225.1	3820751	3822352	+	1	Dipeptide-binding ABC transporter, periplasmic substrate-binding component (TC 3.A.1.5.2)
Pf6N2E2_3309	TK06_RS16530	NZ_CP015225.1	3822522	3823901	+	1	Outer membrane porin, OprD family
Pf6N2E2_3310	TK06_RS16535	NZ_CP015225.1	3823977	3825572	+	1	Dipeptide-binding ABC transporter, periplasmic substrate-binding component (TC 3.A.1.5.2)
Pf6N2E2_3311	TK06_RS16540	NZ_CP015225.1	3825646	3826656	+	1	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)
Pf6N2E2_3312	TK06_RS16545	NZ_CP015225.1	3826667	3827578	+	1	Dipeptide transport system permease protein DppC (TC 3.A.1.5.2)
Pf6N2E2_3313	TK06_RS16550	NZ_CP015225.1	3827589	3828557	+	1	Dipeptide transport ATP-binding protein DppD (TC 3.A.1.5.2)
Pf6N2E2_3314	TK06_RS16555	NZ_CP015225.1	3828557	3829537	+	1	Dipeptide transport ATP-binding protein DppF (TC 3.A.1.5.2)
Pf6N2E2_3315	TK06_RS16560	NZ_CP015225.1	3829867	3830307	+	1	hypothetical protein
Pf6N2E2_3316	TK06_RS16565	NZ_CP015225.1	3830365	3832605	-	1	Fe-S oxidoreductase
Pf6N2E2_3317	TK06_RS16570	NZ_CP015225.1	3832666	3833715	-	1	Ornithine cyclodeaminase (EC 4.3.1.12)
Pf6N2E2_3318	TK06_RS16575	NZ_CP015225.1	3833724	3835010	-	1	putative non-ribosomal peptide synthetase
Pf6N2E2_3319	TK06_RS16580	NZ_CP015225.1	3835014	3836642	-	1	Peptide synthetase
Pf6N2E2_3321	TK06_RS16585	NZ_CP015225.1	3836828	3837781	-	1	Ornithine cyclodeaminase (EC 4.3.1.12)
Pf6N2E2_3322	TK06_RS16590	NZ_CP015225.1	3837738	3843569	-	1	Peptide synthetase
Pf6N2E2_3323	TK06_RS16595	NZ_CP015225.1	3843890	3844618	-	1	hypothetical protein
Pf6N2E2_3324	TK06_RS16600	NZ_CP015225.1	3844672	3844800	-	1	hypothetical protein
Pf6N2E2_3325	TK06_RS16605	NZ_CP015225.1	3845460	3846485	-	1	ABC transporter, ATP-binding protein
Pf6N2E2_3326	TK06_RS16610	NZ_CP015225.1	3847229	3847489	-	1	hypothetical protein
Pf6N2E2_3327	TK06_RS16615	NZ_CP015225.1	3847838	3849427	-	1	Peptide chain release factor 3
Pf6N2E2_3328	TK06_RS16620	NZ_CP015225.1	3849669	3849905	-	1	transcriptional regulator
Pf6N2E2_3329	TK06_RS16625	NZ_CP015225.1	3850003	3850359	-	1	conserved hypothetical protein
Pf6N2E2_3330	TK06_RS16630	NZ_CP015225.1	3850820	3851536	+	1	L-proline glycine betaine ABC transport system permease protein ProW (TC 3.A.1.12.1)
Pf6N2E2_3331	TK06_RS16635	NZ_CP015225.1	3851562	3852464	+	1	L-proline glycine betaine binding ABC transporter protein ProX (TC 3.A.1.12.1) / Osmotic adaptation
Pf6N2E2_3332	TK06_RS16640	NZ_CP015225.1	3852480	3853133	+	1	L-proline glycine betaine ABC transport system permease protein ProW (TC 3.A.1.12.1)
Pf6N2E2_3333	TK06_RS16645	NZ_CP015225.1	3853130	3854287	+	1	L-proline glycine betaine ABC transport system permease protein ProV (TC 3.A.1.12.1)
Pf6N2E2_3334	TK06_RS16650	NZ_CP015225.1	3854790	3855953	+	1	Ornithine decarboxylase (EC 4.1.1.17) / Arginine decarboxylase (EC 4.1.1.19)
Pf6N2E2_3335	TK06_RS16655	NZ_CP015225.1	3856178	3858721	+	1	Uncharacterized iron-regulated membrane protein; Iron-uptake factor PiuB
Pf6N2E2_3336	TK06_RS16660	NZ_CP015225.1	3858861	3860402	-	1	Phosphodiesterase/alkaline phosphatase D
Pf6N2E2_3337	TK06_RS16665	NZ_CP015225.1	3860717	3862444	-	1	PTS system, fructose-specific IIB component (EC 2.7.1.69) / PTS system, fructose-specific IIC component (EC 2.7.1.69)
Pf6N2E2_3338	TK06_RS16670	NZ_CP015225.1	3862473	3863414	-	1	1-phosphofructokinase (EC 2.7.1.56)
Pf6N2E2_3339	TK06_RS16675	NZ_CP015225.1	3863414	3866278	-	1	Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)
Pf6N2E2_3340	TK06_RS16680	NZ_CP015225.1	3866567	3867562	+	1	Fructose repressor FruR, LacI family
Pf6N2E2_3341	TK06_RS16685	NZ_CP015225.1	3867583	3868359	+	1	Putative deoxyribonuclease YjjV
Pf6N2E2_3342	TK06_RS16690	NZ_CP015225.1	3868491	3870521	-	1	Methyl-accepting chemotaxis protein I (serine chemoreceptor protein)
Pf6N2E2_3343	TK06_RS16695	NZ_CP015225.1	3870841	3871677	-	1	AmpE protein
Pf6N2E2_3344	TK06_RS16700	NZ_CP015225.1	3871674	3872234	-	1	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28) AmpD
Pf6N2E2_3345	TK06_RS16705	NZ_CP015225.1	3872299	3874512	-	1	Thymidine phosphorylase (EC 2.4.2.4)
Pf6N2E2_3346	TK06_RS16710	NZ_CP015225.1	3874739	3875587	+	1	Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)
Pf6N2E2_3347	TK06_RS16715	NZ_CP015225.1	3875686	3875991	-	1	FIG00957702: hypothetical protein
Pf6N2E2_3348	TK06_RS16720	NZ_CP015225.1	3876297	3876845	+	1	hypothetical protein
Pf6N2E2_6117	TK06_RS16725	NZ_CP015225.1	3876859	3876931	-	5	tRNA-Thr-CGT
Pf6N2E2_3349	TK06_RS16730	NZ_CP015225.1	3877057	3879162	-	1	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)
Pf6N2E2_3350	TK06_RS16735	NZ_CP015225.1	3879357	3879626	-	1	SSU ribosomal protein S15p (S13e)
Pf6N2E2_3351	TK06_RS16740	NZ_CP015225.1	3879770	3880687	-	1	tRNA pseudouridine synthase B (EC 4.2.1.70)
Pf6N2E2_3352	TK06_RS16745	NZ_CP015225.1	3880692	3881093	-	1	Ribosome-binding factor A
Pf6N2E2_3353	TK06_RS16750	NZ_CP015225.1	3881253	3883772	-	1	Translation initiation factor 2
Pf6N2E2_3354	TK06_RS16755	NZ_CP015225.1	3883800	3885281	-	1	Transcription termination protein NusA
Pf6N2E2_3355	TK06_RS16760	NZ_CP015225.1	3885341	3885799	-	1	FIG000325: clustered with transcription termination protein NusA
Pf6N2E2_6118	TK06_RS16765	NZ_CP015225.1	3885943	3886016	-	5	tRNA-Met-CAT
Pf6N2E2_6119	TK06_RS16770	NZ_CP015225.1	3886117	3886199	-	5	tRNA-Leu-GAG
Pf6N2E2_3356	TK06_RS16775	NZ_CP015225.1	3886609	3887352	-	1	Triosephosphate isomerase (EC 5.3.1.1)
Pf6N2E2_3357	TK06_RS16780	NZ_CP015225.1	3887431	3888768	-	1	Phosphoglucosamine mutase (EC 5.4.2.10)
Pf6N2E2_3358	TK06_RS16785	NZ_CP015225.1	3888785	3889636	-	1	Dihydropteroate synthase (EC 2.5.1.15)
Pf6N2E2_3359	TK06_RS16790	NZ_CP015225.1	3889645	3891555	-	1	Cell division protein FtsH (EC 3.4.24.-)
Pf6N2E2_3360	TK06_RS16795	NZ_CP015225.1	3891748	3892398	-	1	Heat shock protein FtsJ/RrmJ @ Ribosomal RNA large subunit methyltransferase E (EC 2.1.1.-)
Pf6N2E2_3361	TK06_RS16800	NZ_CP015225.1	3892505	3892813	+	1	FIG004454: RNA binding protein
Pf6N2E2_3362	TK06_RS16805	NZ_CP015225.1	3892824	3893228	-	1	hypothetical protein
Pf6N2E2_3363	TK06_RS16810	NZ_CP015225.1	3893257	3893739	-	1	Transcription elongation factor GreA
Pf6N2E2_3364	TK06_RS16815	NZ_CP015225.1	3893736	3896957	-	1	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)
Pf6N2E2_3365	TK06_RS16820	NZ_CP015225.1	3897063	3898199	-	1	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)
Pf6N2E2_3366	TK06_RS16825	NZ_CP015225.1	3898455	3899261	-	1	4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)
Pf6N2E2_3367	TK06_RS16830	NZ_CP015225.1	3899271	3900395	-	1	Chaperone protein DnaJ
Pf6N2E2_3368	TK06_RS16835	NZ_CP015225.1	3900718	3902634	-	1	Chaperone protein DnaK
Pf6N2E2_3369	TK06_RS16840	NZ_CP015225.1	3902736	3903302	-	1	Heat shock protein GrpE
Pf6N2E2_3370	TK06_RS16845	NZ_CP015225.1	3903544	3905217	+	1	DNA repair protein RecN
Pf6N2E2_3371	TK06_RS16850	NZ_CP015225.1	3905295	3905699	-	1	Ferric uptake regulation protein FUR
Pf6N2E2_3373	TK06_RS16855	NZ_CP015225.1	3905971	3906324	+	1	Outer membrane lipoprotein SmpA, a component of the essential YaeT outer-membrane protein assembly complex
Pf6N2E2_3374	TK06_RS16860	NZ_CP015225.1	3906384	3906671	-	1	UPF0125 protein yfjF
Pf6N2E2_3375	TK06_RS16865	NZ_CP015225.1	3906683	3907126	-	1	Putative oligoketide cyclase/lipid transport protein, similarity with yeast ubiquinone-binding protein YOL008W
Pf6N2E2_3376	TK06_RS16870	NZ_CP015225.1	3907134	3908426	-	1	Sodium-dependent transporter family protein
Pf6N2E2_3378	TK06_RS16875	NZ_CP015225.1	3908656	3909138	+	1	tmRNA-binding protein SmpB
Pf6N2E2_3379	TK06_RS16880	NZ_CP015225.1	3909334	3910101	-	1	Lactate-responsive regulator LldR in Enterobacteria, GntR family
Pf6N2E2_3380	TK06_RS16885	NZ_CP015225.1	3910361	3912058	+	1	L-lactate permease
Pf6N2E2_3381	TK06_RS16890	NZ_CP015225.1	3912209	3913033	+	1	Predicted L-lactate dehydrogenase, Fe-S oxidoreductase subunit YkgE
Pf6N2E2_3383	TK06_RS16895	NZ_CP015225.1	3913761	3914489	+	1	Predicted L-lactate dehydrogenase, Iron-sulfur cluster-binding subunit YkgF
Pf6N2E2_3384	TK06_RS16900	NZ_CP015225.1	3914486	3915157	+	1	Predicted L-lactate dehydrogenase, hypothetical protein subunit YkgG
Pf6N2E2_3385	TK06_RS16905	NZ_CP015225.1	3915154	3917964	+	1	Predicted D-lactate dehydrogenase, Fe-S protein, FAD/FMN-containing
Pf6N2E2_3386	TK06_RS16910	NZ_CP015225.1	3918092	3918370	+	1	hypothetical protein
Pf6N2E2_3387	TK06_RS16920	NZ_CP015225.1	3919045	3920301	+	1	Phage integrase
Pf6N2E2_3388	TK06_RS16930	NZ_CP015225.1	3920737	3921714	-	1	putative integrase
Pf6N2E2_3389	TK06_RS16940	NZ_CP015225.1	3922038	3923378	-	1	Hyphotheical protein
Pf6N2E2_3392	TK06_RS16975	NZ_CP015225.1	3930618	3931388	+	1	Thermostable 8-oxoguanine DNA glycosylase
Pf6N2E2_3393	TK06_RS16985	NZ_CP015225.1	3932046	3932606	-	1	Queuosine Biosynthesis QueC ATPase
Pf6N2E2_3394	TK06_RS16990	NZ_CP015225.1	3932648	3933865	-	1	Ribokinase (EC 2.7.1.15)
Pf6N2E2_3395	TK06_RS17000	NZ_CP015225.1	3934293	3936311	+	1	hypothetical protein
Pf6N2E2_3397	TK06_RS17015	NZ_CP015225.1	3938035	3939618	+	1	Phage protein
Pf6N2E2_3398	TK06_RS17025	NZ_CP015225.1	3941371	3943104	-	1	Small GTP-binding protein domain
