locusId	sysName	scaffoldId	begin	end	strand	type	desc
TK06_RS13250	Pf6N2E2_2635	NZ_CP015225.1	3097500	3098561	-	1	Transcriptional regulator, AraC family
TK06_RS13255	Pf6N2E2_2636	NZ_CP015225.1	3098882	3099193	+	1	FIG027190: Putative transmembrane protein
TK06_RS13260	Pf6N2E2_2637	NZ_CP015225.1	3099206	3099793	+	1	Metal-dependent phosphohydrolase, HD subdomain
TK06_RS13265	Pf6N2E2_2638	NZ_CP015225.1	3099950	3100765	-	1	Ser/Thr protein phosphatase family protein, UDP-2,3-diacylglucosamine hydrolase (EC 3.6.1.-) homolog
TK06_RS13270	Pf6N2E2_2639	NZ_CP015225.1	3100901	3101650	+	1	Transcriptional regulator, AraC family
TK06_RS13275	Pf6N2E2_2640	NZ_CP015225.1	3101768	3102658	+	1	Permease of the drug/metabolite transporter (DMT) superfamily
TK06_RS13280	Pf6N2E2_2641	NZ_CP015225.1	3102652	3102939	-	1	SelT/selW/selH selenoprotein domain
TK06_RS13285	Pf6N2E2_2642	NZ_CP015225.1	3103010	3105211	+	1	putative patatin-like phospholipase
TK06_RS13290	Pf6N2E2_2643	NZ_CP015225.1	3105351	3107309	-	1	Tfp pilus assembly protein FimV
TK06_RS13295	Pf6N2E2_2644	NZ_CP015225.1	3107423	3107857	-	1	Transcriptional regulator SlyA
TK06_RS13300	Pf6N2E2_2645	NZ_CP015225.1	3107976	3110102	-	1	ATP-dependent DNA helicase RecQ
TK06_RS31750	TK06_RS31750	NZ_CP015225.1	3110315	3110407	+	1	N-acetyltransferase
TK06_RS13305	Pf6N2E2_2646	NZ_CP015225.1	3110536	3111123	+	1	FIG00953416: hypothetical protein
TK06_RS13310	Pf6N2E2_2647	NZ_CP015225.1	3111132	3111527	+	1	FIG039061: hypothetical protein related to heme utilization
TK06_RS13315	Pf6N2E2_2648	NZ_CP015225.1	3111668	3120229	-	1	T1SS secreted agglutinin RTX
TK06_RS13320	Pf6N2E2_2650	NZ_CP015225.1	3120685	3122043	+	1	Type I secretion system, outer membrane component LapE # AggA
TK06_RS13325	Pf6N2E2_2651	NZ_CP015225.1	3122074	3124233	+	1	ABC transporter, transmembrane region:ABC transporter:Peptidase C39, bacteriocin processing
TK06_RS13330	Pf6N2E2_2652	NZ_CP015225.1	3124478	3125842	+	1	HlyD family secretion protein
TK06_RS13335	Pf6N2E2_2653	NZ_CP015225.1	3126001	3126597	-	1	FIG00955751: hypothetical protein
TK06_RS13340	Pf6N2E2_2654	NZ_CP015225.1	3126600	3127493	-	1	Transcriptional regulator GbuR
TK06_RS13345	Pf6N2E2_2655	NZ_CP015225.1	3127840	3128790	+	1	Agmatinase (EC 3.5.3.11)
TK06_RS13350	Pf6N2E2_2656	NZ_CP015225.1	3128800	3129207	+	1	Undecaprenyl pyrophosphate synthase
TK06_RS13355	Pf6N2E2_2657	NZ_CP015225.1	3129260	3130771	+	1	Cytosine/purine/uracil/thiamine/allantoin permease family protein
TK06_RS13360	Pf6N2E2_2658	NZ_CP015225.1	3130966	3132354	+	1	sodium-solute symporter, putative
TK06_RS13365	Pf6N2E2_2660	NZ_CP015225.1	3132860	3133753	-	1	Transcriptional regulators, LysR family
TK06_RS13370	Pf6N2E2_2661	NZ_CP015225.1	3133857	3135029	+	1	Possible MFS Superfamily transporter precursor
TK06_RS13375	Pf6N2E2_2662	NZ_CP015225.1	3135030	3136484	-	1	Cytosine/purine/uracil/thiamine/allantoin permease family protein
TK06_RS13380	Pf6N2E2_2663	NZ_CP015225.1	3136874	3137710	-	1	FIG00953341: hypothetical protein
TK06_RS13385	Pf6N2E2_2664	NZ_CP015225.1	3138059	3138238	+	1	FIG00953551: hypothetical protein
TK06_RS13390	Pf6N2E2_2665	NZ_CP015225.1	3138428	3139144	+	1	FIG00959721: hypothetical protein
TK06_RS13395	Pf6N2E2_2666	NZ_CP015225.1	3139226	3140092	+	1	hypothetical protein
TK06_RS13400	Pf6N2E2_2667	NZ_CP015225.1	3140155	3140547	-	1	hypothetical protein
TK06_RS13405	Pf6N2E2_2668	NZ_CP015225.1	3140846	3141577	+	1	FIG00960825: hypothetical protein
TK06_RS13410	TK06_RS13410	NZ_CP015225.1	3141841	3142113	+	1	hypothetical protein
TK06_RS13415	Pf6N2E2_2669	NZ_CP015225.1	3142231	3142533	+	1	hypothetical protein
TK06_RS13420	TK06_RS13420	NZ_CP015225.1	3142526	3142825	+	1	putative addiction module antidote protein
TK06_RS13425	Pf6N2E2_2670	NZ_CP015225.1	3143049	3144242	+	1	Mobile element protein
TK06_RS30865	TK06_RS30865	NZ_CP015225.1	3144397	3144909	-	1	hypothetical protein
TK06_RS13430	Pf6N2E2_2671	NZ_CP015225.1	3145830	3157994	-	1	Putative large exoprotein involved in heme utilization or adhesion of ShlA/HecA/FhaA family
TK06_RS13435	Pf6N2E2_2672	NZ_CP015225.1	3158019	3159725	-	1	Channel-forming transporter/cytolysins activator of TpsB family
TK06_RS13440	Pf6N2E2_2673	NZ_CP015225.1	3160050	3162554	-	1	Cytochrome c family protein
TK06_RS13445	Pf6N2E2_2674	NZ_CP015225.1	3162921	3163196	+	1	FIG00953856: hypothetical protein
TK06_RS13450	Pf6N2E2_2675	NZ_CP015225.1	3163442	3164788	-	1	ATP-dependent RNA helicase SrmB
TK06_RS13455	Pf6N2E2_2677	NZ_CP015225.1	3164982	3166280	+	1	Small-conductance mechanosensitive channel
TK06_RS13460	Pf6N2E2_2678	NZ_CP015225.1	3166390	3167256	-	1	MadN protein
TK06_RS13465	Pf6N2E2_2679	NZ_CP015225.1	3167337	3169205	-	1	sensory box histidine kinase/response regulator
TK06_RS13470	Pf6N2E2_2680	NZ_CP015225.1	3169506	3170105	-	1	FMN-dependent NADH-azoreductase
TK06_RS13475	Pf6N2E2_2681	NZ_CP015225.1	3170256	3170570	-	1	3-phosphoglycerate kinase
TK06_RS13480	Pf6N2E2_2682	NZ_CP015225.1	3170621	3171544	+	1	Transcriptional regulator, LysR family
TK06_RS13485	Pf6N2E2_2683	NZ_CP015225.1	3171559	3172362	+	1	Beta-ketoadipate enol-lactone hydrolase (EC 3.1.1.24)
TK06_RS13490	Pf6N2E2_2684	NZ_CP015225.1	3172367	3172930	+	1	Peptidyl-prolyl cis-trans isomerase PpiA precursor (EC 5.2.1.8)
TK06_RS13495	Pf6N2E2_2685	NZ_CP015225.1	3173015	3174847	+	1	Lipid A export ATP-binding/permease protein MsbA
TK06_RS31755	TK06_RS31755	NZ_CP015225.1	3174869	3175096	-	1	hypothetical protein
TK06_RS13500	Pf6N2E2_2686	NZ_CP015225.1	3175270	3175959	+	1	Aquaporin Z
TK06_RS13505	Pf6N2E2_2687	NZ_CP015225.1	3175977	3177101	-	1	COGs COG3146
TK06_RS13510	Pf6N2E2_2688	NZ_CP015225.1	3177282	3178313	-	1	YD repeat protein
TK06_RS13515	Pf6N2E2_2689	NZ_CP015225.1	3178315	3179484	-	1	YD repeat protein
TK06_RS13520	Pf6N2E2_2690	NZ_CP015225.1	3179586	3180896	-	1	Pyrophosphate-specific outer membrane porin OprO
TK06_RS13525	Pf6N2E2_2691	NZ_CP015225.1	3181119	3181355	-	1	FIG00955837: hypothetical protein
TK06_RS13530	Pf6N2E2_2692	NZ_CP015225.1	3181349	3181960	-	1	RNA polymerase sigma factor RpoE
TK06_RS13535	Pf6N2E2_2693	NZ_CP015225.1	3182153	3183274	-	1	3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)
TK06_RS13540	Pf6N2E2_2694	NZ_CP015225.1	3183523	3187434	-	1	ATP-dependent RNA helicase HrpA (EC 3.6.4.13)
TK06_RS13545	Pf6N2E2_2696	NZ_CP015225.1	3188514	3190235	-	1	Isocitrate dehydrogenase phosphatase (EC 2.7.11.5)/kinase (EC 3.1.3.-)
TK06_RS13550	Pf6N2E2_2697	NZ_CP015225.1	3190366	3191274	+	1	Permease of the drug/metabolite transporter (DMT) superfamily
TK06_RS13555	Pf6N2E2_2698	NZ_CP015225.1	3191394	3192257	-	1	Permease of the drug/metabolite transporter (DMT) superfamily
TK06_RS13560	Pf6N2E2_2699	NZ_CP015225.1	3192596	3193534	-	1	Fe(2+)/alpha-ketoglutarate-dependent dioxygenase LpxO
TK06_RS13565	Pf6N2E2_2700	NZ_CP015225.1	3193966	3194940	-	1	Cysteine synthase (EC 2.5.1.47)
TK06_RS13570	Pf6N2E2_2701	NZ_CP015225.1	3195088	3196155	+	1	FIG00954689: hypothetical protein
TK06_RS13575	Pf6N2E2_2702	NZ_CP015225.1	3196161	3196661	-	1	FIG00962464: hypothetical protein
TK06_RS13580	Pf6N2E2_2703	NZ_CP015225.1	3196649	3196879	-	1	FIG00954979: hypothetical protein
TK06_RS13585	Pf6N2E2_2704	NZ_CP015225.1	3197079	3197924	+	1	ATPase associated with various cellular activities, AAA_5
TK06_RS13590	Pf6N2E2_2705	NZ_CP015225.1	3197959	3199137	+	1	Thioredoxin reductase (EC 1.8.1.9)
TK06_RS31760	TK06_RS31760	NZ_CP015225.1	3199035	3199271	-	1	hypothetical protein
TK06_RS13595	Pf6N2E2_2706	NZ_CP015225.1	3199240	3200160	-	1	Allophanate hydrolase 2 subunit 2 (EC 3.5.1.54)
TK06_RS13600	Pf6N2E2_2707	NZ_CP015225.1	3200157	3200861	-	1	Allophanate hydrolase 2 subunit 1 (EC 3.5.1.54)
TK06_RS13605	Pf6N2E2_2708	NZ_CP015225.1	3200858	3201610	-	1	Lactam utilization protein LamB
TK06_RS13610	Pf6N2E2_2709	NZ_CP015225.1	3201675	3202961	-	1	Sialic acid transporter (permease) NanT
TK06_RS13615	Pf6N2E2_2710	NZ_CP015225.1	3203508	3204050	-	1	FIG00953701: hypothetical protein
TK06_RS13620	Pf6N2E2_2711	NZ_CP015225.1	3204063	3204839	-	1	Glutamine amidotransferase, class-II
TK06_RS13625	Pf6N2E2_2712	NZ_CP015225.1	3204872	3205369	-	1	Permeases of the major facilitator superfamily
TK06_RS13630	Pf6N2E2_2713	NZ_CP015225.1	3205505	3207559	+	1	Protease II (EC 3.4.21.83)
TK06_RS13635	Pf6N2E2_2714	NZ_CP015225.1	3207720	3208193	+	1	transcriptional regulator, Crp/Fnr family
TK06_RS13640	Pf6N2E2_2715	NZ_CP015225.1	3208263	3208550	-	1	hypothetical protein
TK06_RS13645	Pf6N2E2_2716	NZ_CP015225.1	3208623	3209309	+	1	FIG00954793: hypothetical protein
TK06_RS13650	Pf6N2E2_2717	NZ_CP015225.1	3209358	3209732	+	1	putative cytoplasmic protein
TK06_RS13655	TK06_RS13655	NZ_CP015225.1	3209845	3210039	-	1	hypothetical protein
TK06_RS13660	TK06_RS13660	NZ_CP015225.1	3210038	3210292	+	1	DUF2933 domain-containing protein
TK06_RS13665	Pf6N2E2_2718	NZ_CP015225.1	3210295	3212454	+	1	Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)
TK06_RS13670	Pf6N2E2_2719	NZ_CP015225.1	3212532	3212864	-	1	FIG00961680: hypothetical protein
TK06_RS13675	Pf6N2E2_2720	NZ_CP015225.1	3213049	3213519	+	1	tRNA (guanosine(18)-2'-O)-methyltransferase (EC 2.1.1.34)
TK06_RS13680	Pf6N2E2_2721	NZ_CP015225.1	3213597	3213974	+	1	FIG00954302: hypothetical protein
TK06_RS13685	Pf6N2E2_2722	NZ_CP015225.1	3214077	3215306	-	1	FIG00954807: hypothetical protein
TK06_RS13690	Pf6N2E2_2723	NZ_CP015225.1	3215338	3215787	-	1	YcgN (Fragment)
TK06_RS13695	Pf6N2E2_2724	NZ_CP015225.1	3215948	3216541	+	1	Nitroreductase family protein
TK06_RS31765	TK06_RS31765	NZ_CP015225.1	3216591	3216782	+	1	hypothetical protein
TK06_RS13700	Pf6N2E2_2725	NZ_CP015225.1	3216776	3217708	-	1	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)
TK06_RS13705	Pf6N2E2_2726	NZ_CP015225.1	3217835	3218128	-	1	Protein YcgL
TK06_RS13710	Pf6N2E2_2727	NZ_CP015225.1	3218125	3219258	-	1	Ribonuclease D (EC 3.1.26.3)
TK06_RS13715	Pf6N2E2_2728	NZ_CP015225.1	3219380	3220021	-	1	SAM-dependent methyltransferases
TK06_RS13720	Pf6N2E2_2729	NZ_CP015225.1	3220090	3221739	-	1	membrane protein, putative
TK06_RS13725	Pf6N2E2_2730	NZ_CP015225.1	3222083	3223465	-	1	glutamine synthetase family protein
TK06_RS13730	Pf6N2E2_2732	NZ_CP015225.1	3223987	3224919	+	1	Transcriptional regulator, LysR family
TK06_RS13735	Pf6N2E2_2733	NZ_CP015225.1	3224923	3225288	-	1	Probable 5-carboxymethyl-2-hydroxymuconate delta isomerase
TK06_RS13740	Pf6N2E2_2734	NZ_CP015225.1	3225392	3226315	-	1	Transcriptional regulator, LysR family
TK06_RS13745	Pf6N2E2_2735	NZ_CP015225.1	3226543	3228630	-	1	hypothetical protein
TK06_RS13750	Pf6N2E2_2736	NZ_CP015225.1	3228627	3229010	-	1	hypothetical protein
TK06_RS13755	Pf6N2E2_2737	NZ_CP015225.1	3229007	3229717	-	1	SAM-dependent methyltransferases
TK06_RS13760	Pf6N2E2_2738	NZ_CP015225.1	3229720	3230688	-	1	Glycosyltransferase
TK06_RS13765	Pf6N2E2_2739	NZ_CP015225.1	3230990	3231181	+	1	UPF0339 protein NMA1193/NMA1859
TK06_RS13770	Pf6N2E2_2740	NZ_CP015225.1	3231390	3232196	+	1	Transcriptional regulator, AraC family
TK06_RS13775	Pf6N2E2_2741	NZ_CP015225.1	3232300	3232668	+	1	Mannose-6-phosphate isomerase (EC 5.3.1.8)
TK06_RS13780	Pf6N2E2_2742	NZ_CP015225.1	3232680	3233426	-	1	Phytanoyl-CoA dioxygenase
TK06_RS13785	Pf6N2E2_2743	NZ_CP015225.1	3233440	3235074	-	1	Methyl-accepting chemotaxis protein
TK06_RS30870	TK06_RS30870	NZ_CP015225.1	3235409	3235682	+	1	cytosine methyltransferase
TK06_RS13790	TK06_RS13790	NZ_CP015225.1	3235864	3236157	+	1	DUF1778 domain-containing protein
TK06_RS13795	TK06_RS13795	NZ_CP015225.1	3236115	3236636	+	1	hypothetical protein
TK06_RS13800	Pf6N2E2_6112	NZ_CP015225.1	3236877	3236966	-	5	tRNA-Pseudo-CGA
TK06_RS13805	Pf6N2E2_2744	NZ_CP015225.1	3237050	3237763	-	1	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)
TK06_RS13810	Pf6N2E2_2745	NZ_CP015225.1	3237791	3238549	-	1	Metal-dependent hydrolases of the beta-lactamase superfamily I
TK06_RS13815	Pf6N2E2_2746	NZ_CP015225.1	3238554	3239669	-	1	Outer membrane protein NlpB, lipoprotein component of the protein assembly complex (forms a complex with YaeT, YfiO, and YfgL); Lipoprotein-34 precursor
TK06_RS13820	Pf6N2E2_2747	NZ_CP015225.1	3239687	3240565	-	1	4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)
TK06_RS13825	Pf6N2E2_2748	NZ_CP015225.1	3240881	3241441	+	1	Glycine cleavage system transcriptional antiactivator GcvR
TK06_RS13830	Pf6N2E2_2749	NZ_CP015225.1	3241452	3241925	+	1	Thiol peroxidase, Bcp-type (EC 1.11.1.15)
TK06_RS13835	Pf6N2E2_2750	NZ_CP015225.1	3242055	3243125	-	1	Putative permease PerM (= YfgO)
TK06_RS13840	Pf6N2E2_2751	NZ_CP015225.1	3243155	3243394	-	1	Rhodanese-like domain protein
TK06_RS13845	Pf6N2E2_2752	NZ_CP015225.1	3243493	3244926	+	1	Exported zinc metalloprotease YfgC precursor
TK06_RS13850	Pf6N2E2_2753	NZ_CP015225.1	3244990	3246420	-	1	HtrA protease/chaperone protein
TK06_RS13855	Pf6N2E2_2754	NZ_CP015225.1	3246655	3247602	-	1	Sigma factor RpoE negative regulatory protein RseB precursor
TK06_RS13860	Pf6N2E2_2755	NZ_CP015225.1	3247615	3248202	-	1	Sigma factor RpoE negative regulatory protein RseA
TK06_RS13865	Pf6N2E2_2756	NZ_CP015225.1	3248234	3248815	-	1	RNA polymerase sigma-H factor AlgT
TK06_RS13870	Pf6N2E2_2758	NZ_CP015225.1	3249375	3250991	+	1	L-aspartate oxidase (EC 1.4.3.16)
TK06_RS13875	Pf6N2E2_2759	NZ_CP015225.1	3250960	3251412	-	1	FIG00955375: hypothetical protein
TK06_RS13880	Pf6N2E2_2760	NZ_CP015225.1	3251396	3251650	-	1	YgfY COG2938
TK06_RS13885	Pf6N2E2_2762	NZ_CP015225.1	3251800	3252741	+	1	Folate-dependent protein for Fe/S cluster synthesis/repair in oxidative stress
TK06_RS13890	Pf6N2E2_2763	NZ_CP015225.1	3252777	3253598	+	1	Predicted signal transduction protein
TK06_RS13895	Pf6N2E2_2764	NZ_CP015225.1	3253731	3255122	-	1	Tricarboxylate transport sensor protein TctE
TK06_RS13900	Pf6N2E2_2765	NZ_CP015225.1	3255115	3255786	-	1	Tricarboxylate transport transcriptional regulator TctD
TK06_RS13905	Pf6N2E2_2768	NZ_CP015225.1	3256213	3257205	+	1	Tricarboxylate transport protein TctC
TK06_RS13910	Pf6N2E2_2769	NZ_CP015225.1	3257261	3257722	+	1	Tricarboxylate transport protein TctB
TK06_RS13915	Pf6N2E2_2770	NZ_CP015225.1	3257724	3259238	+	1	Tricarboxylate transport membrane protein TctA
TK06_RS13920	Pf6N2E2_2771	NZ_CP015225.1	3259231	3260271	+	1	Ammonia monooxygenase
TK06_RS13925	Pf6N2E2_2772	NZ_CP015225.1	3260516	3261208	-	1	Uracil-DNA glycosylase, family 1
TK06_RS13930	Pf6N2E2_2773	NZ_CP015225.1	3261340	3262452	+	1	Enoyl-CoA hydratase (EC 4.2.1.17)
TK06_RS30875	TK06_RS30875	NZ_CP015225.1	3262545	3262973	-	1	hypothetical protein
TK06_RS31770	TK06_RS31770	NZ_CP015225.1	3263212	3263441	-	1	hypothetical protein
TK06_RS13935	Pf6N2E2_2775	NZ_CP015225.1	3263440	3264507	+	1	Urea carboxylase-related ABC transporter, periplasmic substrate-binding protein
TK06_RS13940	Pf6N2E2_2776	NZ_CP015225.1	3264523	3265338	+	1	Urea carboxylase-related ABC transporter, permease protein
TK06_RS13945	Pf6N2E2_2777	NZ_CP015225.1	3265335	3266123	+	1	Urea carboxylase-related ABC transporter, ATPase protein
TK06_RS13950	Pf6N2E2_2778	NZ_CP015225.1	3266136	3266861	+	1	Urea carboxylase-related aminomethyltransferase (EC 2.1.2.10)
TK06_RS13955	Pf6N2E2_2779	NZ_CP015225.1	3266873	3267514	+	1	Urea carboxylase-related aminomethyltransferase (EC 2.1.2.10)
TK06_RS13960	Pf6N2E2_2781	NZ_CP015225.1	3267741	3271421	+	1	Urea carboxylase (EC 6.3.4.6)
TK06_RS13965	Pf6N2E2_2782	NZ_CP015225.1	3271444	3273222	+	1	Allophanate hydrolase (EC 3.5.1.54)
TK06_RS13970	Pf6N2E2_2783	NZ_CP015225.1	3273438	3274184	+	1	Sensory box/GGDEF family protein
TK06_RS13975	Pf6N2E2_2784	NZ_CP015225.1	3274177	3274395	+	1	DNA or RNA helicases of superfamily II
TK06_RS13980	Pf6N2E2_2785	NZ_CP015225.1	3274431	3275123	+	1	Ribosomal small subunit pseudouridine synthase A (EC 4.2.1.70)
TK06_RS13985	Pf6N2E2_2786	NZ_CP015225.1	3275432	3276316	+	1	(R)-3-hydroxydecanoyl-ACP:CoA transacylase PhaG (3-hydroxyacyl-CoA-acyl carrier protein transferase) (EC 2.4.1.-)
TK06_RS13990	Pf6N2E2_6113	NZ_CP015225.1	3276479	3276552	+	5	tRNA-Gly-CCC
TK06_RS13995	TK06_RS13995	NZ_CP015225.1	3276693	3277274	+	1	hypothetical protein
TK06_RS14000	Pf6N2E2_2787	NZ_CP015225.1	3277385	3277570	-	1	hypothetical protein
TK06_RS14005	TK06_RS14005	NZ_CP015225.1	3277701	3277895	-	1	hypothetical protein
TK06_RS30880	TK06_RS30880	NZ_CP015225.1	3278316	3278441	+	1	hypothetical protein
TK06_RS14010	Pf6N2E2_2788	NZ_CP015225.1	3278476	3278958	-	1	Transcriptional regulator, AsnC family
TK06_RS14015	Pf6N2E2_2789	NZ_CP015225.1	3279104	3279733	+	1	L-lysine permease
TK06_RS30885	TK06_RS30885	NZ_CP015225.1	3279845	3279958	+	1	type II toxin-antitoxin system HigB family toxin
TK06_RS14020	Pf6N2E2_2790	NZ_CP015225.1	3279958	3280317	+	1	Helix-turn-helix motif
TK06_RS30890	TK06_RS30890	NZ_CP015225.1	3280587	3280838	+	1	type II toxin-antitoxin system HicA family toxin
TK06_RS14025	Pf6N2E2_2792	NZ_CP015225.1	3280804	3281214	+	1	Antitoxin 1
TK06_RS14030	Pf6N2E2_2794	NZ_CP015225.1	3281658	3282062	+	1	putative membrane protein
TK06_RS14035	Pf6N2E2_2795	NZ_CP015225.1	3282159	3282662	-	1	putative exported protein
TK06_RS31775	TK06_RS31775	NZ_CP015225.1	3282712	3282870	-	1	stress protein
TK06_RS14040	Pf6N2E2_2796	NZ_CP015225.1	3282988	3284337	-	1	diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s)
TK06_RS14045	Pf6N2E2_2797	NZ_CP015225.1	3284585	3284824	+	1	Prevent host death protein, Phd antitoxin
TK06_RS14050	Pf6N2E2_2798	NZ_CP015225.1	3284814	3285098	+	1	Death on curing protein, Doc toxin
TK06_RS14055	Pf6N2E2_2799	NZ_CP015225.1	3285128	3285541	-	1	Fosfomycin resistance protein FosA
TK06_RS14060	Pf6N2E2_2800	NZ_CP015225.1	3285799	3287034	+	1	2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29)
TK06_RS14065	Pf6N2E2_2801	NZ_CP015225.1	3287048	3288211	+	1	Bicyclomycin resistance protein
TK06_RS14070	Pf6N2E2_2802	NZ_CP015225.1	3288352	3289500	-	1	Alcohol dehydrogenase (EC 1.1.1.1)
TK06_RS14075	Pf6N2E2_2803	NZ_CP015225.1	3289641	3290660	+	1	FIG00953317: hypothetical protein
TK06_RS14080	Pf6N2E2_2804	NZ_CP015225.1	3290827	3291171	-	1	FIG00955946: hypothetical protein
TK06_RS14085	Pf6N2E2_2805	NZ_CP015225.1	3291253	3291834	-	1	ThiJ/PfpI family protein
TK06_RS14090	Pf6N2E2_2806	NZ_CP015225.1	3291964	3293181	-	1	Methyltransferase (EC 2.1.1.-)
TK06_RS14095	Pf6N2E2_2807	NZ_CP015225.1	3293476	3294093	-	1	FIG126011: Hypothetical protein
TK06_RS14100	TK06_RS14100	NZ_CP015225.1	3294122	3294846	-	1	methanol dehydrogenase
TK06_RS14105	Pf6N2E2_2808	NZ_CP015225.1	3294945	3295553	-	1	LemA family protein
TK06_RS14110	Pf6N2E2_2809	NZ_CP015225.1	3295806	3298097	+	1	Periplasmic beta-glucosidase (EC 3.2.1.21)
TK06_RS14115	Pf6N2E2_2810	NZ_CP015225.1	3298214	3299371	-	1	Cardiolipin synthetase (EC 2.7.8.-)
TK06_RS14120	Pf6N2E2_2811	NZ_CP015225.1	3299373	3299963	-	1	FIG00956006: hypothetical protein
TK06_RS14125	Pf6N2E2_2812	NZ_CP015225.1	3300197	3300508	-	1	FIG00953409: hypothetical protein
TK06_RS14130	Pf6N2E2_2813	NZ_CP015225.1	3300505	3301596	-	1	Beta-lactamase class C and other penicillin binding proteins
TK06_RS14135	Pf6N2E2_2814	NZ_CP015225.1	3301693	3302565	-	1	Acyl-CoA dehydrogenase; probable dibenzothiophene desulfurization enzyme
TK06_RS14140	Pf6N2E2_2815	NZ_CP015225.1	3302710	3303465	+	1	Putative hemolysin
TK06_RS14145	Pf6N2E2_2816	NZ_CP015225.1	3303465	3304259	+	1	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)
TK06_RS14150	Pf6N2E2_2817	NZ_CP015225.1	3304312	3304896	-	1	Acyl carrier protein phosphodiesterase (EC 3.1.4.14)
TK06_RS14155	Pf6N2E2_2818	NZ_CP015225.1	3305052	3305354	+	1	Transcriptional regulator, ArsR family
TK06_RS14160	Pf6N2E2_2819	NZ_CP015225.1	3305372	3306538	+	1	Putative sugar transport protein
TK06_RS14165	Pf6N2E2_2820	NZ_CP015225.1	3306574	3307623	+	1	NADH:flavin oxidoreductases, Old Yellow Enzyme family
TK06_RS14170	Pf6N2E2_2821	NZ_CP015225.1	3307807	3308433	+	1	hypothetical protein
TK06_RS14175	Pf6N2E2_2822	NZ_CP015225.1	3308633	3309265	-	1	Transcription repressor of multidrug efflux pump acrAB operon, TetR (AcrR) family
TK06_RS14180	Pf6N2E2_2823	NZ_CP015225.1	3309509	3310684	+	1	Multidrug efflux RND membrane fusion protein MexC
TK06_RS14185	Pf6N2E2_2824	NZ_CP015225.1	3310688	3313852	+	1	RND efflux system, inner membrane transporter CmeB
TK06_RS14190	Pf6N2E2_2825	NZ_CP015225.1	3313849	3315306	+	1	RND efflux system, outer membrane lipoprotein CmeC
TK06_RS14195	TK06_RS14195	NZ_CP015225.1	3315450	3315737	-	1	type II toxin-antitoxin system RelE/ParE family toxin
TK06_RS14200	Pf6N2E2_2826	NZ_CP015225.1	3315749	3316039	-	1	hypothetical protein
TK06_RS14205	Pf6N2E2_2827	NZ_CP015225.1	3316292	3316642	-	1	hypothetical protein
TK06_RS14210	Pf6N2E2_2828	NZ_CP015225.1	3317105	3318358	+	1	PhaK-like protein
TK06_RS14215	Pf6N2E2_2829	NZ_CP015225.1	3318565	3318957	-	1	4-carboxymuconolactone decarboxylase (EC 4.1.1.44)
TK06_RS14220	Pf6N2E2_2830	NZ_CP015225.1	3318968	3319768	-	1	Beta-ketoadipate enol-lactone hydrolase (EC 3.1.1.24)
TK06_RS14225	Pf6N2E2_2831	NZ_CP015225.1	3319781	3321145	-	1	3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2)
TK06_RS14230	Pf6N2E2_2832	NZ_CP015225.1	3321298	3322596	-	1	dicarboxylic acid transporter PcaT
TK06_RS31780	TK06_RS31780	NZ_CP015225.1	3322729	3322911	-	1	hypothetical protein
TK06_RS14235	Pf6N2E2_2833	NZ_CP015225.1	3322926	3323492	-	1	Protocatechuate 3,4-dioxygenase alpha chain (EC 1.13.11.3)
TK06_RS14240	Pf6N2E2_2834	NZ_CP015225.1	3323494	3324198	-	1	Protocatechuate 3,4-dioxygenase beta chain (EC 1.13.11.3)
TK06_RS14245	Pf6N2E2_2835	NZ_CP015225.1	3324236	3325438	-	1	Beta-ketoadipyl CoA thiolase (EC 2.3.1.-)
TK06_RS14250	Pf6N2E2_2836	NZ_CP015225.1	3325438	3326217	-	1	3-oxoadipate CoA-transferase subunit B (EC 2.8.3.6); Glutaconate CoA-transferase subunit B (EC 2.8.3.12)
TK06_RS14255	Pf6N2E2_2837	NZ_CP015225.1	3326214	3327074	-	1	3-oxoadipate CoA-transferase subunit A (EC 2.8.3.6); Glutaconate CoA-transferase subunit A (EC 2.8.3.12)
TK06_RS14260	Pf6N2E2_2838	NZ_CP015225.1	3327382	3328728	-	1	4-hydroxybenzoate transporter
TK06_RS14265	Pf6N2E2_2839	NZ_CP015225.1	3328869	3329711	-	1	Pca regulon regulatory protein PcaR
TK06_RS14270	Pf6N2E2_2840	NZ_CP015225.1	3330289	3330489	+	1	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)
TK06_RS14275	Pf6N2E2_2841	NZ_CP015225.1	3330855	3332330	+	1	Low-affinity inorganic phosphate transporter
TK06_RS14280	Pf6N2E2_2844	NZ_CP015225.1	3333017	3333358	-	1	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)
