Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name
Psest_2539	Psest_2539	adenine phosphoribosyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2540	Psest_2540	protein SCO1/2  	2507149015	Pseudomonas stutzeri RCH2
Psest_2541	Psest_2541	polar amino acid transport system substrate-binding protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2542	Psest_2542	NitT/TauT family transport system permease protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2543	Psest_2543	NitT/TauT family transport system ATP-binding protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2544	Psest_2544	NitT/TauT family transport system substrate-binding protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2545	Psest_2545	DNA replication and repair protein RecR  	2507149015	Pseudomonas stutzeri RCH2
Psest_2546	Psest_2546	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2547	Psest_2547	DNA polymerase-3 subunit gamma/tau  	2507149015	Pseudomonas stutzeri RCH2
Psest_2548	Psest_2548	erythronate-4-phosphate dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2549	Psest_2549	multidrug resistance protein, MATE family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2550	Psest_2550	Rhodanese-like domain-containing protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2551	Psest_2551	1-aminocyclopropane-1-carboxylate deaminase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2552	Psest_2552	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2553	Psest_2553	SnoaL-like domain-containing protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2554	Psest_2554	2,4-dienoyl-CoA reductase (NADPH2)  	2507149015	Pseudomonas stutzeri RCH2
Psest_2555	Psest_2555	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2556	Psest_2556	AraC-type DNA-binding protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2557	Psest_2557	Protein of unknown function (DUF2474)  	2507149015	Pseudomonas stutzeri RCH2
Psest_2558	Psest_2558	cytochrome bd-I ubiquinol oxidase subunit 2 apoprotein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2559	Psest_2559	cytochrome bd-I ubiquinol oxidase subunit 1 apoprotein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2560	Psest_2560	Zinc metalloprotease (elastase)  	2507149015	Pseudomonas stutzeri RCH2
Psest_2561	Psest_2561	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2562	Psest_2562	PAS domain S-box-containing protein/diguanylate cyclase (GGDEF) domain-containing protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2563	Psest_2563	Predicted arabinose efflux permease, MFS family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2564	Psest_2564	NAD(P)H dehydrogenase (quinone)  	2507149015	Pseudomonas stutzeri RCH2
Psest_2565	Psest_2565	DNA-binding transcriptional regulator, LysR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2566	Psest_2566	3-demethylubiquinone-9 3-methyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2567	Psest_2567	2-Methylisocitrate lyase, PEP mutase family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2568	Psest_2568	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2569	Psest_2569	DNA-binding transcriptional regulator, LysR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2570	Psest_2570	DNA-binding transcriptional regulator, LysR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2571	Psest_2571	glutathione S-transferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2572	Psest_2572	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2573	Psest_2573	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2576	Psest_2576	general secretion pathway protein C  	2507149015	Pseudomonas stutzeri RCH2
Psest_2577	Psest_2577	general secretion pathway protein D  	2507149015	Pseudomonas stutzeri RCH2
Psest_2578	Psest_2578	O-succinylhomoserine sulfhydrylase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2579	Psest_2579	amidophosphoribosyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2580	Psest_2580	membrane protein required for colicin V production  	2507149015	Pseudomonas stutzeri RCH2
Psest_2581	Psest_2581	DedD protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2582	Psest_2582	dihydrofolate synthase / folylpolyglutamate synthase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2583	Psest_2583	acetyl-CoA carboxylase carboxyl transferase subunit beta  	2507149015	Pseudomonas stutzeri RCH2
Psest_2584	Psest_2584	phosphoribosylanthranilate isomerase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2585	Psest_2585	tRNA pseudouridine38-40 synthase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2586	Psest_2586	pilus assembly protein FimV  	2507149015	Pseudomonas stutzeri RCH2
Psest_2587	Psest_2587	Aspartate-semialdehyde dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2588	Psest_2588	aspartate semialdehyde dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2589	Psest_2589	3-isopropylmalate dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2590	Psest_2590	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_2591	Psest_2591	3-isopropylmalate dehydratase, large subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_2592	Psest_2592	DNA-binding transcriptional regulator, LysR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2593	Psest_2593	molecular chaperone IbpA  	2507149015	Pseudomonas stutzeri RCH2
Psest_2594	Psest_2594	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2595	Psest_2595	tRNA-dihydrouridine synthase C  	2507149015	Pseudomonas stutzeri RCH2
Psest_2596	Psest_2596	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2599	Psest_2599	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2600	Psest_2600	dTDP-4-amino-4,6-dideoxygalactose transaminase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2601	Psest_2601	Membrane protein involved in the export of O-antigen and teichoic acid  	2507149015	Pseudomonas stutzeri RCH2
Psest_2602	Psest_2602	Glycosyltransferases involved in cell wall biogenesis  	2507149015	Pseudomonas stutzeri RCH2
Psest_2603	Psest_2603	tyrosine-protein kinase Etk/Wzc  	2507149015	Pseudomonas stutzeri RCH2
Psest_2604	Psest_2604	WbqC-like protein family protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2605	Psest_2605	transcriptional antiterminator RfaH  	2507149015	Pseudomonas stutzeri RCH2
Psest_2606	Psest_2606	Glycosyltransferase involved in cell wall bisynthesis  	2507149015	Pseudomonas stutzeri RCH2
Psest_2607	Psest_2607	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2608	Psest_2608	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2609	Psest_2609	Glycosyltransferase involved in cell wall bisynthesis  	2507149015	Pseudomonas stutzeri RCH2
Psest_2610	Psest_2610	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains  	2507149015	Pseudomonas stutzeri RCH2
Psest_2611	Psest_2611	Glycosyltransferase involved in cell wall bisynthesis  	2507149015	Pseudomonas stutzeri RCH2
Psest_2612	Psest_2612	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2613	Psest_2613	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2614	Psest_2614	Glycosyltransferase, GT2 family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2615	Psest_2615	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains  	2507149015	Pseudomonas stutzeri RCH2
Psest_2616	Psest_2616	Tfp pilus assembly protein PilF  	2507149015	Pseudomonas stutzeri RCH2
Psest_2617	Psest_2617	tight adherence protein C  	2507149015	Pseudomonas stutzeri RCH2
Psest_2618	Psest_2618	tight adherence protein B  	2507149015	Pseudomonas stutzeri RCH2
Psest_2619	Psest_2619	pilus assembly protein CpaF  	2507149015	Pseudomonas stutzeri RCH2
Psest_2620	Psest_2620	pilus assembly protein CpaE  	2507149015	Pseudomonas stutzeri RCH2
Psest_2621	Psest_2621	TadE-like protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2622	Psest_2622	TadE-like protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2623	Psest_2623	Flp pilus assembly protein TadG  	2507149015	Pseudomonas stutzeri RCH2
Psest_2624	Psest_2624	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2625	Psest_2625	pilus assembly protein CpaC  	2507149015	Pseudomonas stutzeri RCH2
Psest_2626	Psest_2626	pilus assembly protein CpaB  	2507149015	Pseudomonas stutzeri RCH2
Psest_2627	Psest_2627	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2628	Psest_2628	prepilin peptidase CpaA  	2507149015	Pseudomonas stutzeri RCH2
Psest_2629	Psest_2629	pilus assembly protein Flp/PilA  	2507149015	Pseudomonas stutzeri RCH2
Psest_2630	Psest_2630	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2631	Psest_2631	AraC-type DNA-binding protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2632	Psest_2632	SSU ribosomal protein S12P methylthiotransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2633	Psest_2633	choline dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2634	Psest_2634	betaine aldehyde dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2635	Psest_2635	choline/glycine/proline betaine transport protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2636	Psest_2636	tryptophan synthase beta chain  	2507149015	Pseudomonas stutzeri RCH2
Psest_2637	Psest_2637	tRNA-Thr(GGU) m(6)t(6)A37 methyltransferase TsaA  	2507149015	Pseudomonas stutzeri RCH2
Psest_2638	Psest_2638	acyl-homoserine-lactone acylase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2639	Psest_2639	Protein of unknown function (DUF2489)  	2507149015	Pseudomonas stutzeri RCH2
Psest_2640	Psest_2640	Preprotein translocase subunit SecA (ATPase, RNA helicase)  	2507149015	Pseudomonas stutzeri RCH2
Psest_2641	Psest_2641	LEA14-like dessication related protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2642	Psest_2642	5'-methylthioadenosine phosphorylase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2643	Psest_2643	beta-N-acetylhexosaminidase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2644	Psest_2644	Uncharacterized protein conserved in bacteria  	2507149015	Pseudomonas stutzeri RCH2
Psest_2645	Psest_2645	transcriptional regulator, TetR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2646	Psest_2646	SOS-response transcriptional repressor, LexA  	2507149015	Pseudomonas stutzeri RCH2
Psest_2647	Psest_2647	cell division inhibitor SulA  	2507149015	Pseudomonas stutzeri RCH2
Psest_2648	Psest_2648	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2649	Psest_2649	Threonine/homoserine efflux transporter RhtA  	2507149015	Pseudomonas stutzeri RCH2
Psest_2650	Psest_2650	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2651	Psest_2651	DNA topoisomerase-1  	2507149015	Pseudomonas stutzeri RCH2
Psest_2652	Psest_2652	Protein of unknown function (DUF1653)  	2507149015	Pseudomonas stutzeri RCH2
Psest_2653	Psest_2653	3-ketoacyl-CoA thiolase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2654	Psest_2654	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2655	Psest_2655	oligopeptidase B  	2507149015	Pseudomonas stutzeri RCH2
Psest_2656	Psest_2656	Protein of unknown function (DUF2892)  	2507149015	Pseudomonas stutzeri RCH2
Psest_2657	Psest_2657	acetyl-coenzyme A synthetase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2658	Psest_2658	C4-dicarboxylate-binding protein DctP  	2507149015	Pseudomonas stutzeri RCH2
Psest_2659	Psest_2659	DNA-binding transcriptional regulator, LysR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2660	Psest_2660	formyl-CoA transferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2661	Psest_2661	hydroxymethylglutaryl-CoA lyase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2662	Psest_2662	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2663	Psest_2663	Pimeloyl-ACP methyl ester carboxylesterase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2664	Psest_2664	C4-dicarboxylate-binding protein DctP  	2507149015	Pseudomonas stutzeri RCH2
Psest_2665	Psest_2665	(S)-citramalyl-CoA lyase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2666	Psest_2666	itaconate CoA-transferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2667	Psest_2667	2-methylcitrate dehydratase PrpD  	2507149015	Pseudomonas stutzeri RCH2
Psest_2668	Psest_2668	Catechol 2,3-dioxygenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2669	Psest_2669	acyl-CoA dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2670	Psest_2670	itaconyl-CoA hydratase / mesaconyl-C4 CoA hydratase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2671	Psest_2671	DNA-binding transcriptional regulator, LysR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2672	Psest_2672	Uncharacterized membrane protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2673	Psest_2673	Predicted arabinose efflux permease, MFS family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2674	Psest_2674	ribosome-associated protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2675	Psest_2675	inner membrane protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2676	Psest_2676	methyl-accepting chemotaxis protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2677	Psest_2677	ATP-binding cassette, subfamily C  	2507149015	Pseudomonas stutzeri RCH2
Psest_2678	Psest_2678	putative protein-disulfide isomerase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2679	Psest_2679	UPF0176 protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2680	Psest_2680	transcriptional regulator, BolA protein family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2681	Psest_2681	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2682	Psest_2682	fumarase, class II  	2507149015	Pseudomonas stutzeri RCH2
Psest_2683	Psest_2683	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2685	Psest_2685	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2690	Psest_2690	outer membrane porin, OprD family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2691	Psest_2691	benzoate membrane transport protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2692	Psest_2692	catechol 1,2-dioxygenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2693	Psest_2693	muconolactone delta-isomerase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2694	Psest_2694	muconate cycloisomerase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2695	Psest_2695	MFS transporter, AAHS family, benzoate transport protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2696	Psest_2696	1,2-dihydroxycyclohexa-3,5-diene-1-carboxylate dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2697	Psest_2697	benzoate/toluate 1,2-dioxygenase reductase subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_2698	Psest_2698	benzoate/toluate 1,2-dioxygenase beta subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_2699	Psest_2699	benzoate/toluate 1,2-dioxygenase alpha subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_2700	Psest_2700	transcriptional regulator, AraC family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2701	Psest_2701	putative two-component system response regulator  	2507149015	Pseudomonas stutzeri RCH2
Psest_2702	Psest_2702	PAS domain S-box-containing protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2703	Psest_2703	flagellar biosynthesis protein FlhG  	2507149015	Pseudomonas stutzeri RCH2
Psest_2704	Psest_2704	Response regulator containing a CheY-like receiver domain and an HD-GYP domain  	2507149015	Pseudomonas stutzeri RCH2
Psest_2705	Psest_2705	two component transcriptional regulator, LuxR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2706	Psest_2706	tRNA-U16,U17-dihydrouridine synthase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2707	Psest_2707	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2708	Psest_2708	transaldolase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2709	Psest_2709	anti-anti-sigma factor  	2507149015	Pseudomonas stutzeri RCH2
Psest_2710	Psest_2710	Response regulator containing CheY-like receiver, AAA-type ATPase, and DNA-binding domains  	2507149015	Pseudomonas stutzeri RCH2
Psest_2711	Psest_2711	PilZ domain-containing protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2712	Psest_2712	phospholipid-binding lipoprotein MlaA  	2507149015	Pseudomonas stutzeri RCH2
Psest_2713	Psest_2713	protein of unknown function (DUF4404)  	2507149015	Pseudomonas stutzeri RCH2
Psest_2714	Psest_2714	7-cyano-7-deazaguanine reductase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2715	Psest_2715	ABC-2 type transport system permease protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2716	Psest_2716	ABC-2 type transport system ATP-binding protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2717	Psest_2717	succinylglutamate desuccinylase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2718	Psest_2718	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2719	Psest_2719	acetylornithine/N-succinyldiaminopimelate aminotransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2720	Psest_2720	enoyl-CoA hydratase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2721	Psest_2721	HD-GYP domain, c-di-GMP phosphodiesterase class II (or its inactivated variant)  	2507149015	Pseudomonas stutzeri RCH2
Psest_2723	Psest_2723	Uncharacterized protein, DUF1810 family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2724	Psest_2724	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2725	Psest_2725	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2726	Psest_2726	phage shock protein E  	2507149015	Pseudomonas stutzeri RCH2
Psest_2727	Psest_2727	Small-conductance mechanosensitive channel  	2507149015	Pseudomonas stutzeri RCH2
Psest_2728	Psest_2728	acyl-CoA dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2729	Psest_2729	two-component system, OmpR family, sensor histidine kinase RstB  	2507149015	Pseudomonas stutzeri RCH2
Psest_2730	Psest_2730	two-component system, OmpR family, response regulator RstA  	2507149015	Pseudomonas stutzeri RCH2
Psest_2731	Psest_2731	ribonucleoside-diphosphate reductase alpha chain  	2507149015	Pseudomonas stutzeri RCH2
Psest_2732	Psest_2732	ribonucleoside-diphosphate reductase beta chain  	2507149015	Pseudomonas stutzeri RCH2
Psest_2733	Psest_2733	hypothetical protein (DUF2188)  	2507149015	Pseudomonas stutzeri RCH2
Psest_2734	Psest_2734	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2735	Psest_2735	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2736	Psest_2736	putative transposase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2737	Psest_2737	restriction system protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2738	Psest_2738	PLD-like domain-containing protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2739	Psest_2739	LysR family transcriptional regulator, glycine cleavage system transcriptional activator  	2507149015	Pseudomonas stutzeri RCH2
Psest_2740	Psest_2740	FMN-dependent NADH-azoreductase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2741	Psest_2741	catalase-peroxidase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2742	Psest_2742	Predicted acetyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2743	Psest_2743	Methylase involved in ubiquinone/menaquinone biosynthesis  	2507149015	Pseudomonas stutzeri RCH2
Psest_2744	Psest_2744	Uncharacterized conserved protein YndB, AHSA1/START domain  	2507149015	Pseudomonas stutzeri RCH2
Psest_2745	Psest_2745	transcriptional regulator, TetR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2746	Psest_2746	Protein of unknown function (DUF2855)  	2507149015	Pseudomonas stutzeri RCH2
Psest_2747	Psest_2747	NAD(P)H dehydrogenase (quinone)  	2507149015	Pseudomonas stutzeri RCH2
Psest_2748	Psest_2748	DNA-binding transcriptional regulator, LysR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2749	Psest_2749	transcriptional regulator, HxlR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2750	Psest_2750	Nucleoside-diphosphate-sugar epimerase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2751	Psest_2751	tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain  	2507149015	Pseudomonas stutzeri RCH2
Psest_2752	Psest_2752	Uncharacterized conserved protein, DUF2141 family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2753	Psest_2753	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2754	Psest_2754	Sterol desaturase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2755	Psest_2755	gluconolactonase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2756	Psest_2756	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2757	Psest_2757	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2758	Psest_2758	Hg(II)-responsive transcriptional regulator  	2507149015	Pseudomonas stutzeri RCH2
Psest_2759	Psest_2759	cation diffusion facilitator family transporter  	2507149015	Pseudomonas stutzeri RCH2
Psest_2760	Psest_2760	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2761	Psest_2761	Uncharacterized conserved protein YkwD, contains CAP (CSP/antigen 5/PR1) domain  	2507149015	Pseudomonas stutzeri RCH2
Psest_2762	Psest_2762	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2763	Psest_2763	cyclic beta-1,2-glucan synthetase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2764	Psest_2764	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2765	Psest_2765	putative protease  	2507149015	Pseudomonas stutzeri RCH2
Psest_2766	Psest_2766	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2767	Psest_2767	Uncharacterized conserved protein YecE, DUF72 family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2768	Psest_2768	voltage-gated potassium channel  	2507149015	Pseudomonas stutzeri RCH2
Psest_2769	Psest_2769	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2770	Psest_2770	ATP-dependent RNA helicase SUPV3L1/SUV3  	2507149015	Pseudomonas stutzeri RCH2
Psest_2771	Psest_2771	Uncharacterized membrane protein YoaK, UPF0700 family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2772	Psest_2772	glycerol uptake facilitator protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2773	Psest_2773	glycerol kinase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2774	Psest_2774	transcriptional regulator, DeoR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2775	Psest_2775	homodimeric glycerol 3-phosphate dehydrogenase (quinone)  	2507149015	Pseudomonas stutzeri RCH2
Psest_2776	Psest_2776	Cell division protein ZapA, inhibits GTPase activity of FtsZ  	2507149015	Pseudomonas stutzeri RCH2
Psest_2777	Psest_2777	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2778	Psest_2778	peptidyl-prolyl cis-trans isomerase C  	2507149015	Pseudomonas stutzeri RCH2
Psest_2779	Psest_2779	methyl-accepting chemotaxis protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2780	Psest_2780	SpoIIAA-like  	2507149015	Pseudomonas stutzeri RCH2
Psest_2781	Psest_2781	protein of unknown function (DUF3597)  	2507149015	Pseudomonas stutzeri RCH2
Psest_2782	Psest_2782	ribosomal subunit interface protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2783	Psest_2783	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2784	Psest_2784	myo-inositol-1(or 4)-monophosphatase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2785	Psest_2785	catalase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2786	Psest_2786	protein of unknown function (DUF3597)  	2507149015	Pseudomonas stutzeri RCH2
Psest_2787	Psest_2787	Protein of unknown function (DUF2789)  	2507149015	Pseudomonas stutzeri RCH2
Psest_2788	Psest_2788	glyoxylate/hydroxypyruvate reductase A  	2507149015	Pseudomonas stutzeri RCH2
Psest_2789	Psest_2789	ammonium transporter  	2507149015	Pseudomonas stutzeri RCH2
Psest_2790	Psest_2790	dGTPase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2791	Psest_2791	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2792	Psest_2792	MOSC domain-containing protein YiiM  	2507149015	Pseudomonas stutzeri RCH2
Psest_2793	Psest_2793	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2794	Psest_2794	O-acetylserine/cysteine efflux transporter  	2507149015	Pseudomonas stutzeri RCH2
Psest_2795	Psest_2795	DNA-binding regulatory protein, YebC/PmpR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2796	Psest_2796	HNH endonuclease  	2507149015	Pseudomonas stutzeri RCH2
Psest_2797	Psest_2797	Nucleotide-binding universal stress protein,  UspA family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2798	Psest_2798	hemoglobin  	2507149015	Pseudomonas stutzeri RCH2
Psest_2799	Psest_2799	XTP/dITP diphosphohydrolase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2800	Psest_2800	SIR2-like domain-containing protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2801	Psest_2801	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2802	Psest_2802	Na+/proline symporter  	2507149015	Pseudomonas stutzeri RCH2
Psest_2803	Psest_2803	8-oxo-dGTP pyrophosphatase MutT, NUDIX family  	2507149015	Pseudomonas stutzeri RCH2
Psest_2804	Psest_2804	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2806	Psest_2806	RNA polymerase, sigma 38 subunit, RpoS  	2507149015	Pseudomonas stutzeri RCH2
Psest_2807	Psest_2807	lipoprotein NlpD  	2507149015	Pseudomonas stutzeri RCH2
Psest_2808	Psest_2808	putative membrane protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_2809	Psest_2809	protein-L-isoaspartate(D-aspartate) O-methyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_2810	Psest_2810	5'-nucleotidase /3'-nucleotidase /exopolyphosphatase  	2507149015	Pseudomonas stutzeri RCH2
