#Locus	Accession	Start	End	Length	RevGeneID	FwdGeneID	RevOperonId	FwdOperonId
locus_1162	NC_019936.1	1858858	1858949	92		Psest_1756		operon 330
locus_1164	NC_019936.1	1864979	1865121	143		Psest_1764		
locus_1165	NC_019936.1	1865419	1865822	404		Psest_1765		
locus_1166	NC_019936.1	1867293	1867446	154		Psest_1766		operon 331
locus_1168	NC_019936.1	1871422	1871503	82	Psest_1769			
locus_1169	NC_019936.1	1872377	1872464	88	Psest_1770		operon 332	
locus_1171	NC_019936.1	1874152	1874341	190	Psest_1772	Psest_1773	operon 333	operon 334
locus_1173	NC_019936.1	1875252	1875336	85		Psest_1775		
locus_1175	NC_019936.1	1877783	1877995	213	Psest_1777	Psest_1778		
locus_1178	NC_019936.1	1878665	1878846	182	Psest_1781	Psest_1782		operon 335
locus_1181	NC_019936.1	1885097	1885270	174	Psest_1789		operon 336	
locus_1183	NC_019936.1	1888441	1888574	134	Psest_1792	Psest_1793	operon 337	
locus_1184	NC_019936.1	1891075	1891186	112	Psest_1795		operon 338	
locus_1185	NC_019936.1	1892174	1892800	627	Psest_1796	Psest_1798		
locus_1186	NC_019936.1	1893956	1894104	149		Psest_1799		
locus_1187	NC_019936.1	1896225	1896423	199	Psest_1800			
locus_1188	NC_019936.1	1897774	1897905	132	Psest_1801	Psest_1802		
locus_1189	NC_019936.1	1898656	1898903	248		Psest_1803		
locus_1190	NC_019936.1	1901067	1901450	384		Psest_1804		
locus_1191	NC_019936.1	1903122	1903380	259		Psest_1805		
locus_1192	NC_019936.1	1903666	1903817	152		Psest_1806		
locus_1193	NC_019936.1	1905099	1905357	259		Psest_1807		
locus_1194	NC_019936.1	1906639	1906769	131		Psest_1808		
locus_1195	NC_019936.1	1908324	1908425	102		Psest_1809		operon 339
locus_1199	NC_019936.1	1915284	1915406	123		Psest_1816		operon 340
locus_1203	NC_019936.1	1923613	1923757	145		Psest_1825		
locus_1204	NC_019936.1	1926395	1926677	283	Psest_1826			
locus_1205	NC_019936.1	1927416	1927700	285	Psest_1827	Psest_1828		
locus_1206	NC_019936.1	1929201	1929665	465		Psest_1829		
locus_1207	NC_019936.1	1932223	1932668	446	Psest_1830			
locus_1209	NC_019936.1	1936813	1936876	64	Psest_1834		operon 341	
locus_1211	NC_019936.1	1940399	1940529	131	Psest_1837		operon 342	
locus_1213	NC_019936.1	1943198	1943354	157	Psest_1839		operon 343	
locus_1214	NC_019936.1	1944783	1945157	375	Psest_1840	Psest_1841		
locus_1215	NC_019936.1	1946070	1946179	110		Psest_1842		operon 344
locus_1216	NC_019936.1	1947113	1947192	80		Psest_1843		
locus_1217	NC_019936.1	1949969	1950260	292	Psest_1844	Psest_1845		
locus_1218	NC_019936.1	1952163	1952323	161		Psest_1846		
locus_1219	NC_019936.1	1953507	1953705	199	Psest_1847	Psest_1848		operon 345
locus_1223	NC_019936.1	1958105	1958249	145	Psest_1853		operon 346	
locus_1224	NC_019936.1	1959321	1959444	124	Psest_1854	Psest_1855		
locus_1225	NC_019936.1	1961404	1961486	83	Psest_1856	Psest_1857		
locus_1226	NC_019936.1	1963209	1963424	216		Psest_1858		
locus_1227	NC_019936.1	1964236	1964322	87	Psest_1859	Psest_1860		
locus_1228	NC_019936.1	1966298	1966382	85	Psest_1861	Psest_1862		
locus_1233	NC_019936.1	1977439	1977520	82	Psest_1867		operon 347	
locus_1234	NC_019936.1	1978109	1978281	173	Psest_1868	Psest_1869		
locus_1235	NC_019936.1	1980406	1980588	183		Psest_1870		
locus_1237	NC_019936.1	1984601	1984731	131	Psest_1873			
locus_1239	NC_019936.1	1987068	1987202	135	Psest_1875			
locus_1240	NC_019936.1	1987521	1987607	87	Psest_1876	Psest_1877		
locus_1241	NC_019936.1	1988658	1988738	81		Psest_1878		
locus_1242	NC_019936.1	1991124	1991310	187	Psest_1879	Psest_1880		
locus_1243	NC_019936.1	1991683	1991768	86		Psest_1881		
locus_1244	NC_019936.1	1993685	1993775	91	Psest_1882			
locus_1245	NC_019936.1	1994190	1994331	142	Psest_1883		operon 348	
locus_1248	NC_019936.1	1995777	1996180	404	Psest_1886	Psest_1887	operon 349	operon 350
locus_1250	NC_019936.1	1997685	1997730	46		Psest_1889		operon 351
locus_1253	NC_019936.1	2000586	2000759	174		Psest_1892		operon 352
locus_1254	NC_019936.1	2003549	2003604	56		Psest_1894		operon 353
locus_1255	NC_019936.1	2005775	2005932	158		Psest_1896		
locus_1256	NC_019936.1	2007181	2007289	109		Psest_1897		operon 354
locus_1258	NC_019936.1	2010227	2010334	108		Psest_1900		
locus_1259	NC_019936.1	2012349	2012428	80	Psest_1901			
locus_1260	NC_019936.1	2013389	2013533	145	Psest_1902	Psest_1903	operon 355	operon 356
locus_1262	NC_019936.1	2015852	2015967	116		Psest_1905		
locus_1263	NC_019936.1	2016514	2016797	284		Psest_1907		operon 357
locus_1266	NC_019936.1	2018648	2018834	187	Psest_1910	Psest_1911		
locus_1267	NC_019936.1	2019696	2020022	327		Psest_1912		
locus_1268	NC_019936.1	2021328	2021435	108	Psest_1913	Psest_1914		
locus_1270	NC_019936.1	2024434	2024648	215	Psest_1916	Psest_1917	operon 358	operon 359
locus_1271	NC_019936.1	2027365	2027432	68		Psest_1920		operon 360
locus_1272	NC_019936.1	2028545	2028820	276		Psest_1922		
locus_1273	NC_019936.1	2031482	2031796	315		Psest_1923		operon 361
locus_1276	NC_019936.1	2038802	2038843	42	Psest_1926		operon 362	
locus_1278	NC_019936.1	2041649	2042140	492	Psest_1928	Psest_1930	operon 363	
locus_1280	NC_019936.1	2045406	2045768	363	Psest_1932	Psest_1933		
locus_1281	NC_019936.1	2047148	2047310	163	Psest_1934			
locus_1282	NC_019936.1	2048031	2048333	303	Psest_1935			
locus_1284	NC_019936.1	2050148	2050319	172	Psest_1937		operon 364	
locus_1285	NC_019936.1	2057088	2057298	211	Psest_1943	Psest_1944	operon 365	
locus_1286	NC_019936.1	2063203	2063360	158	Psest_1945	Psest_1946		
locus_1287	NC_019936.1	2063583	2063693	111		Psest_1947		
locus_1288	NC_019936.1	2065034	2065389	356	Psest_1948	Psest_1949		
locus_1289	NC_019936.1	2069068	2069339	272	Psest_1950	Psest_1951		
locus_1291	NC_019936.1	2072097	2072259	163	Psest_1953		operon 366	
locus_1293	NC_019936.1	2073374	2073599	226	Psest_1956		operon 367	
locus_1294	NC_019936.1	2074878	2075287	410	Psest_1957	Psest_1958		
locus_1295	NC_019936.1	2075689	2075838	150	Psest_1959			
locus_1297	NC_019936.1	2076716	2076926	211	Psest_1961	Psest_1962		
locus_1298	NC_019936.1	2078338	2078543	206	Psest_1963	Psest_1964		operon 368
locus_1299	NC_019936.1	2081183	2081350	168	Psest_1966	Psest_1967		
locus_1300	NC_019936.1	2081428	2081657	230		Psest_1968		operon 369
locus_1301	NC_019936.1	2084132	2084415	284		Psest_1971		
locus_1302	NC_019936.1	2084773	2084937	165		Psest_1972		operon 370
locus_1305	NC_019936.1	2089013	2089097	85		Psest_1976		
locus_1307	NC_019936.1	2094733	2095071	339	Psest_1980	Psest_1981	operon 371	
locus_1308	NC_019936.1	2096149	2096282	134		Psest_1982		
locus_1309	NC_019936.1	2099094	2099195	102		Psest_1983		operon 372
locus_1310	NC_019936.1	2101379	2101461	83		Psest_1985		
locus_1311	NC_019936.1	2105498	2105688	191		Psest_1988		
locus_1312	NC_019936.1	2107909	2107982	74	Psest_1989	Psest_1990		operon 373
locus_1314	NC_019936.1	2110397	2110490	94	Psest_1992			
locus_1315	NC_019936.1	2111049	2111188	140	Psest_1993		operon 374	
locus_1316	NC_019936.1	2111786	2112085	300	Psest_1994	Psest_1995		
locus_1317	NC_019936.1	2113010	2113223	214		Psest_1996		operon 375
locus_1319	NC_019936.1	2116056	2116168	113		Psest_1999		
locus_1320	NC_019936.1	2118112	2118191	80	Psest_2000			
locus_1321	NC_019936.1	2119562	2119704	143	Psest_2002		operon 376	
locus_1322	NC_019936.1	2121049	2121242	194	Psest_2003			
locus_1323	NC_019936.1	2121684	2121802	119	Psest_2004	Psest_2005		
locus_1324	NC_019936.1	2123222	2123412	191		Psest_2006		
locus_1326	NC_019936.1	2123596	2123851	256		Psest_2008		
locus_1327	NC_019936.1	2126739	2126873	135		Psest_2009		
locus_1328	NC_019936.1	2126990	2127553	564		Psest_2010		
locus_1329	NC_019936.1	2127926	2128143	218		Psest_2011		
locus_1330	NC_019936.1	2129461	2129583	123		Psest_2012		
locus_1331	NC_019936.1	2132690	2132880	191	Psest_2013			
locus_1332	NC_019936.1	2134477	2134960	484	Psest_2014			
locus_1334	NC_019936.1	2137988	2138063	76	Psest_2018		operon 377	
locus_1335	NC_019936.1	2139435	2139521	87	Psest_2019			
locus_1336	NC_019936.1	2141285	2141353	69	Psest_2021		operon 378	
locus_1337	NC_019936.1	2141795	2141896	102	Psest_2022			
locus_1338	NC_019936.1	2144126	2144485	360	Psest_2023	Psest_2024		
locus_1339	NC_019936.1	2146065	2146282	218	Psest_2025	Psest_2026		operon 379
locus_1341	NC_019936.1	2149289	2149388	100	Psest_2028			
locus_1344	NC_019936.1	2151829	2152037	209	Psest_2031	Psest_2032	operon 380	operon 381
locus_1348	NC_019936.1	2158209	2158328	120		Psest_2037		
locus_1350	NC_019936.1	2161034	2161135	102	Psest_2039			
locus_1352	NC_019936.1	2165462	2165599	138	Psest_2044		operon 382	
locus_1353	NC_019936.1	2167775	2168155	381	Psest_2045	Psest_2046		
locus_1354	NC_019936.1	2168594	2168637	44		Psest_2047		operon 383
locus_1355	NC_019936.1	2170560	2170918	359		Psest_2049		
locus_1356	NC_019936.1	2173220	2173458	239		Psest_2050		
locus_1357	NC_019936.1	2175792	2175908	117	Psest_2051			
locus_1358	NC_019936.1	2177226	2177356	131	Psest_2052			
locus_1359	NC_019936.1	2178002	2178166	165	Psest_2053			
locus_1360	NC_019936.1	2180039	2180346	308	Psest_2054	Psest_2055		operon 384
locus_1363	NC_019936.1	2184717	2184994	278	Psest_2059	Psest_2060		
locus_1364	NC_019936.1	2187701	2187980	280	Psest_2061	Psest_2062		
locus_1365	NC_019936.1	2197057	2197171	115	Psest_2068	Psest_2069	operon 385	
locus_1366	NC_019936.1	2200107	2200315	209	Psest_2070			
locus_1367	NC_019936.1	2201096	2201206	111	Psest_2071	Psest_2072		operon 386
locus_1370	NC_019936.1	2203211	2203293	83		Psest_2075		
locus_1371	NC_019936.1	2205544	2205725	182		Psest_2076		operon 387
locus_1373	NC_019936.1	2209842	2210033	192	Psest_2079	Psest_2080		
locus_1375	NC_019936.1	2212636	2212844	209	Psest_2082			
locus_1377	NC_019936.1	2213917	2214097	181	Psest_2084	Psest_2085		operon 388
locus_1379	NC_019936.1	2216127	2216235	109		Psest_2087		
locus_1380	NC_019936.1	2218540	2218883	344	Psest_2089		operon 389	
locus_1381	NC_019936.1	2219097	2219235	139	Psest_2090			
locus_1382	NC_019936.1	2219767	2219910	144	Psest_2091			
locus_1384	NC_019936.1	2221703	2221785	83	Psest_2093		operon 390	
locus_1386	NC_019936.1	2223998	2224327	330	Psest_2095	Psest_2096	operon 391	
locus_1388	NC_019936.1	2226736	2226969	234	Psest_2099	Psest_2100	operon 392	
locus_1390	NC_019936.1	2232167	2232328	162	Psest_2102	Psest_2103	operon 393	
locus_1391	NC_019936.1	2234606	2234731	126		Psest_2104		
locus_1392	NC_019936.1	2235317	2235465	149		Psest_2105		operon 394
locus_1393	NC_019936.1	2238381	2238602	222	Psest_2107			
locus_1394	NC_019936.1	2238768	2238872	105	Psest_2108			
locus_1395	NC_019936.1	2239566	2239665	100	Psest_2109			
locus_1396	NC_019936.1	2239948	2240089	142	Psest_2110			
locus_1397	NC_019936.1	2240360	2240759	400	Psest_2111			
locus_1398	NC_019936.1	2242395	2242651	257	Psest_2112	Psest_2113		operon 395
locus_1399	NC_019936.1	2243483	2243574	92		Psest_2114		
locus_1400	NC_019936.1	2246239	2246588	350	Psest_2115	Psest_2116		
locus_1403	NC_019936.1	2251420	2251540	121	Psest_2119	Psest_2120	operon 396	
locus_1405	NC_019936.1	2253898	2254073	176	Psest_2122	Psest_2123		
locus_1407	NC_019936.1	2256534	2256594	61		Psest_2125		operon 397
locus_1409	NC_019936.1	2259626	2259771	146	Psest_2127	Psest_2128		
locus_1410	NC_019936.1	2262425	2262518	94	Psest_2129			
locus_1411	NC_019936.1	2263332	2263533	202	Psest_2130	Psest_2131	operon 398	
locus_1412	NC_019936.1	2264170	2264232	63		Psest_2132		operon 399
locus_1414	NC_019936.1	2269725	2270199	475		Psest_2134		
locus_1415	NC_019936.1	2271544	2271630	87		Psest_2135		
locus_1416	NC_019936.1	2272132	2272402	271		Psest_2136		
locus_1417	NC_019936.1	2275213	2275496	284	Psest_2137	Psest_2138		operon 400
locus_1419	NC_019936.1	2285484	2285630	147	Psest_2142			
locus_1420	NC_019936.1	2290247	2290345	99	Psest_2144			
locus_1421	NC_019936.1	2291576	2291804	229	Psest_2145		operon 401	
locus_1422	NC_019936.1	2292723	2292984	262	Psest_2146	Psest_2147		
locus_1423	NC_019936.1	2294002	2294107	106		Psest_2148		
locus_1425	NC_019936.1	2295901	2295995	95		Psest_2150		
locus_1426	NC_019936.1	2296920	2297208	289		Psest_2151		operon 402
locus_1429	NC_019936.1	2303070	2303416	347	Psest_2155	Psest_2156		
locus_1430	NC_019936.1	2305430	2305564	135		Psest_2157		operon 403
locus_1431	NC_019936.1	2315330	2315712	383	Psest_2162		operon 404	
locus_1432	NC_019936.1	2316634	2316735	102	Psest_2163	Psest_2164		operon 405
locus_1434	NC_019936.1	2319293	2319571	279	Psest_2166			
locus_1435	NC_019936.1	2321723	2321820	98	Psest_2167			
locus_1438	NC_019936.1	2330367	2330665	299	Psest_2172	Psest_2173	operon 406	
locus_1439	NC_019936.1	2332253	2332488	236	Psest_2174	Psest_2175		
locus_1440	NC_019936.1	2333020	2333121	102		Psest_2176		
locus_1441	NC_019936.1	2333694	2333963	270	Psest_2177	Psest_2178		operon 407
locus_1443	NC_019936.1	2336856	2337018	163		Psest_2180		
locus_1444	NC_019936.1	2339342	2339516	175	Psest_2181			
locus_1445	NC_019936.1	2339820	2340036	217	Psest_2182			
locus_1448	NC_019936.1	2345625	2345795	171	Psest_2187	Psest_2188	operon 408	
locus_1449	NC_019936.1	2346732	2346888	157		Psest_2189		
locus_1450	NC_019936.1	2347721	2347847	127	Psest_2190	Psest_2191		operon 409
locus_1451	NC_019936.1	2349257	2349353	97		Psest_2193		
locus_1452	NC_019936.1	2349699	2349941	243		Psest_2194		
locus_1453	NC_019936.1	2350089	2350222	134		Psest_2195		operon 410
locus_1455	NC_019936.1	2353201	2353320	120		Psest_2198		
locus_1456	NC_019936.1	2354153	2354279	127	Psest_2199	Psest_2200		operon 411
locus_1457	NC_019936.1	2355689	2355785	97		Psest_2202		
locus_1458	NC_019936.1	2356131	2356373	243		Psest_2203		
locus_1459	NC_019936.1	2356521	2356654	134		Psest_2204		operon 412
locus_1461	NC_019936.1	2359633	2359752	120		Psest_2207		
locus_1462	NC_019936.1	2359984	2360943	960		Psest_2208		operon 413
locus_1463	NC_019936.1	2361585	2361704	120		Psest_2210		
locus_1464	NC_019936.1	2361936	2362895	960		Psest_2211		operon 414
locus_1465	NC_019936.1	2363537	2363656	120		Psest_2213		
locus_1466	NC_019936.1	2363888	2364846	959		Psest_2214		operon 415
locus_1470	NC_019936.1	2370889	2372196	1308	Psest_2220	Psest_2222	operon 416	
locus_1471	NC_019936.1	2373151	2373245	95		Psest_2223		
locus_1472	NC_019936.1	2373996	2374527	532		Psest_2225		
locus_1474	NC_019936.1	2378959	2379358	400	Psest_2228	Psest_2229	operon 417	
locus_1476	NC_019936.1	2382631	2383225	595	Psest_2232	Psest_2233		
locus_1477	NC_019936.1	2384846	2385080	235		Psest_2234		
locus_1478	NC_019936.1	2386470	2386608	139		Psest_2235		operon 418
locus_1479	NC_019936.1	2390523	2390611	89		Psest_2237		
locus_1480	NC_019936.1	2390699	2390958	260		Psest_2238		operon 419
locus_1481	NC_019936.1	2392053	2392188	136		Psest_2240		
locus_1482	NC_019936.1	2392369	2392501	133		Psest_2241		
locus_1483	NC_019936.1	2395004	2395146	143	Psest_2242			
locus_1489	NC_019936.1	2399035	2399230	196	Psest_2249	Psest_2250	operon 420	operon 421
locus_1491	NC_019936.1	2401442	2401532	91		Psest_2252		
locus_1493	NC_019936.1	2403149	2403260	112		Psest_2254		
locus_1494	NC_019936.1	2403702	2403853	152	Psest_2255			
locus_1497	NC_019936.1	2407179	2407383	205	Psest_2260	Psest_2261	operon 422	
locus_1498	NC_019936.1	2408991	2409103	113	Psest_2262			
locus_1499	NC_019936.1	2414961	2415051	91	Psest_2265			
locus_1501	NC_019936.1	2418292	2418398	107	Psest_2268		operon 423	
locus_1502	NC_019936.1	2421714	2421806	93	Psest_2271			
locus_1503	NC_019936.1	2422560	2422645	86	Psest_2272		operon 424	
locus_1505	NC_019936.1	2423676	2423853	178	Psest_2274		operon 425	
locus_1506	NC_019936.1	2424973	2425216	244	Psest_2275			
locus_1507	NC_019936.1	2426738	2427132	395	Psest_2276	Psest_2277		operon 426
locus_1509	NC_019936.1	2428690	2428774	85		Psest_2280		operon 427
locus_1510	NC_019936.1	2433157	2433361	205	Psest_2283			
locus_1511	NC_019936.1	2433635	2433764	130	Psest_2284			
locus_1512	NC_019936.1	2436162	2436294	133	Psest_2285			
locus_1513	NC_019936.1	2437576	2437672	97	Psest_2286			
locus_1514	NC_019936.1	2438312	2438400	89	Psest_2287		operon 428	
locus_1515	NC_019936.1	2439712	2439888	177	Psest_2288			
locus_1517	NC_019936.1	2444094	2444139	46	Psest_2291		operon 429	
locus_1520	NC_019936.1	2446541	2447125	585	Psest_2294		operon 430	
locus_1522	NC_019936.1	2448612	2448973	362	Psest_2296	Psest_2297	operon 431	
locus_1525	NC_019936.1	2450873	2451145	273	Psest_2300	Psest_2301		
locus_1526	NC_019936.1	2455175	2455314	140	Psest_2303	Psest_2304	operon 432	operon 433
locus_1528	NC_019936.1	2457186	2457317	132	Psest_2306	Psest_2307		
locus_1529	NC_019936.1	2458719	2459076	358	Psest_2308	Psest_2309		
locus_1530	NC_019936.1	2462977	2463075	99	Psest_2310			
locus_1531	NC_019936.1	2463667	2463750	84	Psest_2311			
locus_1533	NC_019936.1	2465873	2465955	83	Psest_2314		operon 434	
locus_1534	NC_019936.1	2466445	2466610	166	Psest_2315			
locus_1535	NC_019936.1	2468981	2469134	154	Psest_2316	Psest_2317		
locus_1536	NC_019936.1	2471235	2471352	118	Psest_2318			
locus_1538	NC_019936.1	2475159	2475250	92	Psest_2320		operon 435	
locus_1539	NC_019936.1	2476867	2477037	171	Psest_2322	Psest_2323	operon 436	operon 437
locus_1543	NC_019936.1	2482250	2482439	190	Psest_2327	Psest_2328		
locus_1544	NC_019936.1	2484231	2484399	169	Psest_2329			
locus_1545	NC_019936.1	2485357	2485617	261	Psest_2330	Psest_2331		
locus_1546	NC_019936.1	2487019	2487381	363	Psest_2332	Psest_2333		
locus_1549	NC_019936.1	2489689	2489699	11	Psest_2336	Psest_2337	operon 438	operon 439
locus_1551	NC_019936.1	2493425	2493734	310		Psest_2340		
locus_1553	NC_019936.1	2497171	2497341	171	Psest_2342	Psest_2343		
locus_1554	NC_019936.1	2498149	2498254	106		Psest_2344		
locus_1555	NC_019936.1	2499725	2500070	346		Psest_2346		operon 440
locus_1557	NC_019936.1	2503223	2503380	158		Psest_2351		
locus_1558	NC_019936.1	2506981	2507078	98		Psest_2352		
locus_1559	NC_019936.1	2508882	2509061	180		Psest_2353		
locus_1560	NC_019936.1	2510034	2510432	399		Psest_2355		
locus_1561	NC_019936.1	2511435	2511478	44		Psest_2356		operon 441
locus_1562	NC_019936.1	2520670	2520811	142	Psest_2366	Psest_2367		operon 442
locus_1565	NC_019936.1	2524203	2524538	336	Psest_2370			
locus_1566	NC_019936.1	2524629	2524756	128	Psest_2371	Psest_2372		operon 443
locus_1567	NC_019936.1	2525426	2525515	90		Psest_2373		
locus_1568	NC_019936.1	2527879	2527960	82		Psest_2378		
locus_1569	NC_019936.1	2532741	2533066	326	Psest_2380		operon 444	
locus_1570	NC_019936.1	2534273	2534542	270	Psest_2381			
locus_1572	NC_019936.1	2538066	2538158	93	Psest_2383	Psest_2384	operon 445	
locus_1573	NC_019936.1	2538920	2539130	211	Psest_2385	Psest_2386		operon 446
locus_1575	NC_019936.1	2542349	2542433	85		Psest_2391		
locus_1576	NC_019936.1	2542881	2543053	173		Psest_2392		
locus_1577	NC_019936.1	2546777	2546855	79	Psest_2393			
locus_1578	NC_019936.1	2547759	2548083	325	Psest_2394	Psest_2395	operon 447	operon 448
locus_1580	NC_019936.1	2558818	2559036	219	Psest_2404	Psest_2405		
locus_1581	NC_019936.1	2559796	2560242	447		Psest_2406		operon 449
locus_1582	NC_019936.1	2563185	2563351	167		Psest_2408		operon 450
locus_1584	NC_019936.1	2567920	2568126	207	Psest_2410	Psest_2411		
locus_1587	NC_019936.1	2575133	2575199	67	Psest_2415		operon 451	
locus_1589	NC_019936.1	2579675	2580773	1099	Psest_2417	Psest_2418		operon 452
locus_1592	NC_019936.1	2583667	2583773	107		Psest_2421		operon 453
locus_1593	NC_019936.1	2587316	2587434	119	Psest_2423			
locus_1594	NC_019936.1	2589458	2589575	118	Psest_2425		operon 454	
locus_1595	NC_019936.1	2592042	2592561	520	Psest_2426	Psest_2427		
locus_1596	NC_019936.1	2594170	2594363	194	Psest_2429		operon 455	
locus_1597	NC_019936.1	2595171	2595357	187	Psest_2430	Psest_2431		
locus_1598	NC_019936.1	2598478	2598659	182		Psest_2432		operon 456
locus_1599	NC_019936.1	2599758	2599834	77		Psest_2433		
locus_1601	NC_019936.1	2603777	2603932	156	Psest_2435	Psest_2436		
locus_1602	NC_019936.1	2605445	2605491	47		Psest_2437		operon 457
locus_1606	NC_019936.1	2610104	2610519	416		Psest_2442		
locus_1608	NC_019936.1	2613755	2613874	120	Psest_2444		operon 458	
locus_1611	NC_019936.1	2616989	2617174	186	Psest_2447		operon 459	
locus_1613	NC_019936.1	2618752	2618990	239	Psest_2449		operon 460	
locus_1614	NC_019936.1	2619447	2619707	261	Psest_2450	Psest_2451		
locus_1615	NC_019936.1	2620815	2620878	64		Psest_2452		operon 461
locus_1616	NC_019936.1	2623064	2623141	78		Psest_2454		
locus_1617	NC_019936.1	2624530	2624648	119	Psest_2455			
locus_1619	NC_019936.1	2628561	2628726	166	Psest_2458	Psest_2459	operon 462	
locus_1621	NC_019936.1	2633928	2634097	170	Psest_2462	Psest_2463	operon 463	
locus_1622	NC_019936.1	2636195	2636274	80	Psest_2464			
locus_1623	NC_019936.1	2637079	2637304	226	Psest_2465			
locus_1625	NC_019936.1	2639543	2639611	69	Psest_2468		operon 464	
locus_1627	NC_019936.1	2641469	2641898	430	Psest_2471	Psest_2472	operon 465	operon 466
locus_1629	NC_019936.1	2644785	2644958	174	Psest_2474	Psest_2475		operon 467
locus_1631	NC_019936.1	2647359	2647460	102		Psest_2477		
locus_1632	NC_019936.1	2650370	2650550	181	Psest_2478			
locus_1633	NC_019936.1	2652171	2652301	131	Psest_2479			
locus_1634	NC_019936.1	2653922	2654075	154	Psest_2480			
locus_1636	NC_019936.1	2655630	2655858	229	Psest_2482	Psest_2483		
locus_1637	NC_019936.1	2658259	2658379	121	Psest_2484			
locus_1639	NC_019936.1	2660590	2660649	60	Psest_2487		operon 468	
locus_1640	NC_019936.1	2661376	2661496	121	Psest_2488			
locus_1641	NC_019936.1	2662814	2663209	396	Psest_2489			
locus_1642	NC_019936.1	2665261	2665454	194	Psest_2491		operon 469	
locus_1643	NC_019936.1	2666892	2666986	95	Psest_2492			
locus_1645	NC_019936.1	2671109	2671400	292	Psest_2494		operon 470	
locus_1648	NC_019936.1	2674629	2674989	361	Psest_2498	Psest_2499	operon 471	
locus_1649	NC_019936.1	2676717	2676845	129	Psest_2500	Psest_2501		
locus_1650	NC_019936.1	2677188	2677284	97		Psest_2502		
locus_1652	NC_019936.1	2678453	2678570	118	Psest_2504		operon 472	
locus_1655	NC_019936.1	2681679	2682079	401	Psest_2507		operon 473	
locus_1656	NC_019936.1	2684456	2684768	313	Psest_2508			
locus_1657	NC_019936.1	2685591	2685771	181	Psest_2509			
locus_1658	NC_019936.1	2689261	2689501	241	Psest_2510			
locus_1659	NC_019936.1	2690498	2690669	172	Psest_2511	Psest_2512		
locus_1660	NC_019936.1	2691522	2691641	120		Psest_2513		
locus_1661	NC_019936.1	2692638	2692784	147	Psest_2514	Psest_2515		operon 474
locus_1663	NC_019936.1	2698789	2699027	239	Psest_2520	Psest_2521		
locus_1664	NC_019936.1	2701704	2702082	379		Psest_2522		
locus_1665	NC_019936.1	2704393	2704455	63	Psest_2523	Psest_2524		operon 475
locus_1667	NC_019936.1	2706506	2706597	92		Psest_2526		
locus_1668	NC_019936.1	2707534	2707884	351		Psest_2527		operon 476
locus_1671	NC_019936.1	2711047	2711183	137		Psest_2531		operon 477
locus_1674	NC_019936.1	2715532	2715635	104		Psest_2534		operon 478
locus_1675	NC_019936.1	2717404	2717608	205	Psest_2536	Psest_2537		
locus_1676	NC_019936.1	2718992	2719097	106		Psest_2538		operon 479
locus_1680	NC_019936.1	2723322	2723420	99	Psest_2543			
locus_1681	NC_019936.1	2724411	2724554	144	Psest_2544		operon 480	
locus_1682	NC_019936.1	2725155	2725255	101	Psest_2545			
locus_1684	NC_019936.1	2727615	2727701	87	Psest_2547		operon 481	
locus_1685	NC_019936.1	2728848	2728968	121	Psest_2548	Psest_2549		
locus_1688	NC_019936.1	2733806	2734003	198	Psest_2552		operon 482	
locus_1690	NC_019936.1	2736496	2736682	187	Psest_2554	Psest_2555	operon 483	operon 484
locus_1692	NC_019936.1	2741623	2741817	195	Psest_2559	Psest_2560	operon 485	operon 486
locus_1695	NC_019936.1	2747450	2747550	101	Psest_2564	Psest_2565	operon 487	
locus_1696	NC_019936.1	2749076	2749433	358	Psest_2566	Psest_2567		
locus_1697	NC_019936.1	2750271	2750790	520		Psest_2569		operon 488
locus_1699	NC_019936.1	2752618	2752793	176		Psest_2571		
locus_1702	NC_019936.1	2755043	2755299	257	Psest_2575	Psest_2576		operon 489
locus_1706	NC_019936.1	2761324	2761421	98	Psest_2580		operon 490	
locus_1707	NC_019936.1	2764233	2764442	210	Psest_2583		operon 491	
locus_1708	NC_019936.1	2765067	2765157	91	Psest_2584			
locus_1709	NC_019936.1	2768754	2768899	146	Psest_2586		operon 492	
locus_1710	NC_019936.1	2769911	2770046	136	Psest_2587			
locus_1712	NC_019936.1	2772297	2772391	95	Psest_2589			
locus_1714	NC_019936.1	2774479	2774614	136	Psest_2591	Psest_2592	operon 493	
locus_1715	NC_019936.1	2775994	2776123	130	Psest_2593	Psest_2594		
locus_1716	NC_019936.1	2777848	2778264	417	Psest_2595			
locus_1717	NC_019936.1	2778622	2778974	353	Psest_2596	Psest_2597		
locus_1718	NC_019936.1	2779052	2779220	169		Psest_2598		
locus_1719	NC_019936.1	2779298	2780154	857		Psest_2599		
locus_1720	NC_019936.1	2780929	2781001	73		Psest_2600		operon 494
locus_1722	NC_019936.1	2784672	2784722	51		Psest_2603		operon 495
locus_1724	NC_019936.1	2787706	2787762	57		Psest_2605		operon 496
locus_1727	NC_019936.1	2792180	2792357	178		Psest_2609		
locus_1729	NC_019936.1	2794553	2794613	61		Psest_2611		operon 497
locus_1738	NC_019936.1	2808381	2808434	54	Psest_2625		operon 498	
locus_1741	NC_019936.1	2811296	2811479	184	Psest_2629	Psest_2630	operon 499	operon 500
locus_1742	NC_019936.1	2812517	2812660	144		Psest_2632		
locus_1744	NC_019936.1	2817260	2817352	93	Psest_2634		operon 501	
