locusId	sysName	scaffoldId	begin	end	strand	type	desc
Psest_2112	GFF2069	NC_019936.1	2240760	2242394	-	1	Methyl-accepting chemotaxis protein
Psest_2113	GFF2070	NC_019936.1	2242652	2243482	+	1	undecaprenyl-diphosphatase UppP
Psest_2114	GFF2071	NC_019936.1	2243575	2244534	+	1	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)
Psest_2115	GFF2072	NC_019936.1	2244649	2246238	-	1	ATPase components of ABC transporters with duplicated ATPase domains
Psest_2116	GFF2073	NC_019936.1	2246589	2248700	+	1	TonB-dependent siderophore receptor
Psest_2117	GFF2074	NC_019936.1	2248743	2249723	-	1	TRAP transporter solute receptor, TAXI family
Psest_2118	GFF2075	NC_019936.1	2249799	2250153	-	1	Putative translation initiation inhibitor, yjgF family
Psest_2119	GFF2076	NC_019936.1	2250175	2251419	-	1	Glycine/D-amino acid oxidases (deaminating)
Psest_2120	GFF2077	NC_019936.1	2251541	2252449	+	1	Transcriptional regulator
Psest_2121	GFF2078	NC_019936.1	2252501	2253610	+	1	Predicted ATPase
Psest_2122	GFF2079	NC_019936.1	2253619	2253897	-	1	Parvulin-like peptidyl-prolyl isomerase
Psest_2123	GFF2080	NC_019936.1	2254074	2255204	+	1	carbohydrate kinase, thermoresistant glucokinase family
Psest_2124	GFF2081	NC_019936.1	2255256	2256533	+	1	TRAP transporter, DctM subunit
Psest_2125	GFF2082	NC_019936.1	2256595	2257611	+	1	tripartite ATP-independent periplasmic transporter solute receptor, DctP family
Psest_2126	GFF2083	NC_019936.1	2257670	2258689	+	1	Transcriptional regulators
Psest_2127	GFF2084	NC_019936.1	2258714	2259625	-	1	Transcriptional regulator
Psest_2128	GFF2085	NC_019936.1	2259772	2260998	+	1	Acyl-CoA dehydrogenases
Psest_2129	GFF2086	NC_019936.1	2261066	2262424	-	1	ABC-type phosphate transport system, periplasmic component
Psest_2130	GFF2087	NC_019936.1	2262519	2263331	-	1	exodeoxyribonuclease III
Psest_2131	GFF2088	NC_019936.1	2263534	2264169	+	1	Acetyltransferases
Psest_2132	GFF2089	NC_019936.1	2264233	2266047	+	1	Outer membrane protein
Psest_2133	GFF2090	NC_019936.1	2266056	2269724	+	1	Uncharacterized protein conserved in bacteria
Psest_2134	GFF2091	NC_019936.1	2270200	2271543	+	1	amino acid carrier protein
Psest_2135	GFF2092	NC_019936.1	2271631	2272131	+	1	Peroxiredoxin
Psest_2136	GFF2093	NC_019936.1	2272403	2273635	+	1	Predicted homoserine dehydrogenase
Psest_2137	GFF2094	NC_019936.1	2273746	2275212	-	1	Uncharacterized membrane protein, putative virulence factor
Psest_2138	GFF2095	NC_019936.1	2275497	2276738	+	1	RND family efflux transporter, MFP subunit
Psest_2139	GFF2096	NC_019936.1	2276735	2279815	+	1	Cation/multidrug efflux pump
Psest_2140	GFF2097	NC_019936.1	2279844	2282948	+	1	Cation/multidrug efflux pump
Psest_2141	GFF2098	NC_019936.1	2282945	2284432	+	1	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family
Psest_2142	GFF2099	NC_019936.1	2284491	2285483	-	1	tripartite ATP-independent periplasmic transporter solute receptor, DctP family
Psest_2143	GFF2100	NC_019936.1	2285631	2287079	-	1	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family
Psest_2144	GFF2101	NC_019936.1	2287076	2290246	-	1	The (Largely Gram-negative Bacterial) Hydrophobe/Amphiphile Efflux-1 (HAE1) Family
Psest_2145	GFF2102	NC_019936.1	2290346	2291575	-	1	RND family efflux transporter, MFP subunit
Psest_2146	GFF2103	NC_019936.1	2291805	2292722	-	1	Transcriptional regulator
Psest_2147	GFF2104	NC_019936.1	2292985	2294001	+	1	NADPH:quinone reductase and related Zn-dependent oxidoreductases
Psest_2148	GFF2105	NC_019936.1	2294108	2294965	+	1	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)
Psest_2149	GFF2106	NC_019936.1	2295019	2295900	+	1	Ku protein, prokaryotic
Psest_2150	GFF2107	NC_019936.1	2295996	2296919	+	1	DNA polymerase LigD, polymerase domain
Psest_2151	GFF2108	NC_019936.1	2297209	2300274	+	1	formate dehydrogenase, alpha subunit, proteobacterial-type
Psest_2152	GFF2109	NC_019936.1	2300285	2301223	+	1	formate dehydrogenase, beta subunit, Fe-S containing
Psest_2153	GFF2110	NC_019936.1	2301220	2301924	+	1	formate dehydrogenase, gamma subunit
Psest_2154	GFF2111	NC_019936.1	2301947	2302894	+	1	formate dehydrogenase accessory protein FdhE
Psest_2155	GFF2112	NC_019936.1	2302905	2303069	-	1	hypothetical protein
Psest_2156	GFF2113	NC_019936.1	2303417	2305429	+	1	Glycosidases
Psest_2157	GFF2114	NC_019936.1	2305565	2308891	+	1	trehalose synthase
Psest_2158	GFF2115	NC_019936.1	2308884	2311097	+	1	alpha-1,4-glucan:alpha-1,4-glucan 6-glycosyltransferase
Psest_2159	GFF2116	NC_019936.1	2311379	2312377	-	1	Predicted integral membrane protein
Psest_2160	GFF2117	NC_019936.1	2312374	2313615	-	1	 Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthases and related enzymes
Psest_2161	GFF2118	NC_019936.1	2313612	2314415	-	1	Metal-dependent hydrolase
Psest_2162	GFF2119	NC_019936.1	2314412	2315329	-	1	Uncharacterized conserved protein
Psest_2163	GFF2120	NC_019936.1	2315713	2316633	-	1	Transcriptional regulator
Psest_2164	GFF2121	NC_019936.1	2316736	2317560	+	1	Uncharacterized conserved protein
Psest_2165	GFF2122	NC_019936.1	2317588	2318427	+	1	Cytochrome B561
Psest_2166	GFF2123	NC_019936.1	2318444	2319292	-	1	Membrane proteins related to metalloendopeptidases
Psest_2167	GFF2124	NC_019936.1	2319572	2321722	-	1	glycogen debranching enzyme GlgX
Psest_2168	GFF2125	NC_019936.1	2321821	2322150	-	1	Protein of unknown function (DUF2934).
Psest_2169	GFF2126	NC_019936.1	2322173	2324959	-	1	malto-oligosyltrehalose synthase
Psest_2170	GFF2127	NC_019936.1	2324956	2327031	-	1	4-alpha-glucanotransferase
Psest_2171	GFF2128	NC_019936.1	2327028	2328803	-	1	malto-oligosyltrehalose trehalohydrolase
Psest_2172	GFF2129	NC_019936.1	2328816	2330366	-	1	glycogen/starch synthases, ADP-glucose type
Psest_2173	GFF2130	NC_019936.1	2330666	2331172	+	1	competence/damage-inducible protein CinA C-terminal domain
Psest_2174	GFF2131	NC_019936.1	2331173	2332252	-	1	Small-conductance mechanosensitive channel
Psest_2175	GFF2132	NC_019936.1	2332489	2333019	+	1	Uncharacterized protein conserved in bacteria
Psest_2176	GFF2133	NC_019936.1	2333122	2333406	+	1	Predicted membrane protein
Psest_2177	GFF2134	NC_019936.1	2333418	2333693	-	1	Protein of unknown function (DUF1652).
Psest_2178	GFF2135	NC_019936.1	2333964	2334260	+	1	hypothetical protein
Psest_2179	GFF2136	NC_019936.1	2334291	2336855	+	1	DNA ligase D
Psest_2180	GFF2137	NC_019936.1	2337019	2338083	+	1	Curlin associated repeat.
Psest_2181	GFF2138	NC_019936.1	2338175	2339341	-	1	Protein of unknown function (DUF1615).
Psest_2182	GFF2139	NC_019936.1	2339517	2339819	-	1	Protein of unknown function (DUF2790).
Psest_2183	GFF2140	NC_019936.1	2340037	2340972	-	1	Transcriptional regulator
Psest_2184	GFF2141	NC_019936.1	2340992	2342464	-	1	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family
Psest_2185	GFF2142	NC_019936.1	2342461	2343360	-	1	RND family efflux transporter, MFP subunit
Psest_2186	GFF2143	NC_019936.1	2343364	2343567	-	1	Protein of unknown function (DUF1656).
Psest_2187	GFF2144	NC_019936.1	2343564	2345624	-	1	Predicted membrane protein
Psest_2188	GFF2145	NC_019936.1	2345796	2346731	+	1	AraC-type DNA-binding domain-containing proteins
Psest_2189	GFF2146	NC_019936.1	2346889	2347119	+	1	DASH complex subunit Dad3.
Psest_2190	GFF2147	NC_019936.1	2347508	2347720	-	1	hypothetical protein
Psest_2191	GFF2148	NC_019936.1	2347848	2349110	+	1	phage/plasmid replication protein, gene II/X family
Psest_2192	GFF2149	NC_019936.1	2349107	2349256	+	1	hypothetical protein
Psest_2193	GFF2150	NC_019936.1	2349354	2349698	+	1	hypothetical protein
Psest_2194	GFF2151	NC_019936.1	2349942	2350088	+	1	hypothetical protein
Psest_2195	GFF2152	NC_019936.1	2350223	2351734	+	1	hypothetical protein
Psest_2196	GFF2153	NC_019936.1	2351737	2352003	+	1	Protein of unknown function (DUF2523).
Psest_2197	GFF2154	NC_019936.1	2352007	2353200	+	1	Zonula occludens toxin
Psest_2198	GFF2155	NC_019936.1	2353321	2353551	+	1	DASH complex subunit Dad3.
Psest_2199	GFF2156	NC_019936.1	2353940	2354152	-	1	hypothetical protein
Psest_2200	GFF2157	NC_019936.1	2354280	2355542	+	1	phage/plasmid replication protein, gene II/X family
Psest_2201	GFF2158	NC_019936.1	2355539	2355688	+	1	hypothetical protein
Psest_2202	GFF2159	NC_019936.1	2355786	2356130	+	1	hypothetical protein
Psest_2203	GFF2160	NC_019936.1	2356374	2356520	+	1	hypothetical protein
Psest_2204	GFF2161	NC_019936.1	2356655	2358166	+	1	hypothetical protein
Psest_2205	GFF2162	NC_019936.1	2358169	2358435	+	1	Protein of unknown function (DUF2523).
Psest_2206	GFF2163	NC_019936.1	2358439	2359632	+	1	Zonula occludens toxin
Psest_2207	GFF2164	NC_019936.1	2359753	2359983	+	1	DASH complex subunit Dad3.
Psest_2208	GFF2165	NC_019936.1	2360944	2361303	+	1	hypothetical protein
Psest_2209	GFF2166	NC_019936.1	2361300	2361584	+	1	hypothetical protein
Psest_2210	GFF2167	NC_019936.1	2361705	2361935	+	1	DASH complex subunit Dad3.
Psest_2211	GFF2168	NC_019936.1	2362896	2363255	+	1	hypothetical protein
Psest_2212	GFF2169	NC_019936.1	2363252	2363536	+	1	hypothetical protein
Psest_2213	GFF2170	NC_019936.1	2363657	2363887	+	1	DASH complex subunit Dad3.
Psest_2214	GFF2171	NC_019936.1	2364847	2365149	+	1	hypothetical protein
Psest_2215	GFF2172	NC_019936.1	2365201	2365485	+	1	hypothetical protein
Psest_2216	GFF2173	NC_019936.1	2365745	2365996	-	1	Acyl carrier protein
Psest_2217	GFF2174	NC_019936.1	2366006	2367154	-	1	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component, and related enzymes
Psest_2218	GFF2175	NC_019936.1	2367168	2368142	-	1	Pyruvate/2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, eukaryotic type, beta subunit
Psest_2219	GFF2176	NC_019936.1	2368139	2369131	-	1	pyruvate dehydrogenase E1 component, alpha subunit
Psest_2220	GFF2177	NC_019936.1	2369131	2370888	-	1	Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases
Psest_2222	GFF2178	NC_019936.1	2372197	2373150	+	1	ribose-phosphate pyrophosphokinase
Psest_2223	GFF2179	NC_019936.1	2373246	2373995	+	1	cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases
Psest_2225	GFF2180	NC_019936.1	2374528	2374914	+	1	Diacylglycerol kinase
Psest_2226	GFF2181	NC_019936.1	2374969	2377005	-	1	Phosphoglycerol transferase and related proteins, alkaline phosphatase superfamily
Psest_2227	GFF2182	NC_019936.1	2377046	2377663	-	1	hypothetical protein
Psest_2228	GFF2183	NC_019936.1	2377663	2378958	-	1	hypothetical protein
Psest_2229	GFF2184	NC_019936.1	2379359	2379862	+	1	Uncharacterized protein conserved in bacteria
Psest_2230	GFF2185	NC_019936.1	2379905	2381263	-	1	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component, and related enzymes
Psest_2231	GFF2186	NC_019936.1	2381334	2381756	+	1	Lactoylglutathione lyase and related lyases
Psest_2232	GFF2187	NC_019936.1	2381791	2382630	-	1	UTP-glucose-1-phosphate uridylyltransferase
Psest_2233	GFF2188	NC_019936.1	2383226	2384845	+	1	Methyl-accepting chemotaxis protein
Psest_2234	GFF2189	NC_019936.1	2385081	2386469	+	1	oxygen-independent coproporphyrinogen III oxidase
Psest_2235	GFF2190	NC_019936.1	2386609	2388246	+	1	VRR-NUC domain.
Psest_2236	GFF2191	NC_019936.1	2388243	2390522	+	1	Rad3-related DNA helicases
Psest_2237	GFF2192	NC_019936.1	2390612	2390698	+	5	tRNA_Leu_TAA
Psest_2238	GFF2193	NC_019936.1	2390959	2391366	+	1	hypothetical protein
Psest_2239	GFF2194	NC_019936.1	2391366	2392052	+	1	RES domain.
Psest_2240	GFF2195	NC_019936.1	2392189	2392368	+	1	hypothetical protein
Psest_2241	GFF2196	NC_019936.1	2392502	2393755	+	1	hypothetical protein
Psest_2242	GFF2197	NC_019936.1	2393789	2395003	-	1	Arabinose efflux permease
Psest_2243	GFF2198	NC_019936.1	2395147	2396151	-	1	glyceraldehyde-3-phosphate dehydrogenase, type I
Psest_2244	GFF2199	NC_019936.1	2396177	2396503	-	1	Uncharacterized conserved protein
Psest_2245	GFF2200	NC_019936.1	2396514	2397008	-	1	Predicted protein-tyrosine phosphatase
Psest_2246	GFF2201	NC_019936.1	2397027	2397740	-	1	arsenical resistance protein ArsH
Psest_2247	GFF2202	NC_019936.1	2397740	2398240	-	1	Protein-tyrosine-phosphatase
Psest_2248	GFF2203	NC_019936.1	2398254	2398610	-	1	Predicted transcriptional regulators
Psest_2249	GFF2204	NC_019936.1	2398621	2399034	-	1	Protein-tyrosine-phosphatase
Psest_2250	GFF2205	NC_019936.1	2399231	2400313	+	1	Predicted flavoprotein involved in K+ transport
Psest_2251	GFF2206	NC_019936.1	2400362	2401441	+	1	arsenical-resistance protein
Psest_2252	GFF2207	NC_019936.1	2401533	2402909	+	1	Predicted permeases
Psest_2253	GFF2208	NC_019936.1	2402918	2403148	+	1	small redox-active disulfide protein 2
Psest_2254	GFF2209	NC_019936.1	2403261	2403455	+	1	hypothetical protein
Psest_2255	GFF2210	NC_019936.1	2403456	2403701	-	1	hypothetical protein
Psest_2256	GFF2211	NC_019936.1	2403854	2403927	-	5	tRNA_Cys_GCA
Psest_2257	GFF2212	NC_019936.1	2403974	2404049	-	5	tRNA_Gly_GCC
Psest_2258	GFF2213	NC_019936.1	2404119	2404733	-	1	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
Psest_2259	GFF2214	NC_019936.1	2404711	2406534	-	1	excinuclease ABC, C subunit
Psest_2260	GFF2215	NC_019936.1	2406534	2407178	-	1	Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain
Psest_2261	GFF2216	NC_019936.1	2407384	2408100	+	1	hypothetical protein
Psest_2262	GFF2217	NC_019936.1	2408109	2408990	-	1	Co/Zn/Cd efflux system component
Psest_2263	GFF2218	NC_019936.1	2409104	2412226	-	1	heavy metal efflux pump (cobalt-zinc-cadmium)
Psest_2264	GFF2219	NC_019936.1	2412223	2413710	-	1	RND family efflux transporter, MFP subunit
Psest_2265	GFF2220	NC_019936.1	2413707	2414960	-	1	Outer membrane protein
Psest_2266	GFF2221	NC_019936.1	2415052	2415396	-	1	hypothetical protein
Psest_2267	GFF2222	NC_019936.1	2415447	2417144	-	1	PAS domain S-box
Psest_2268	GFF2223	NC_019936.1	2417128	2418291	-	1	Alcohol dehydrogenase, class IV
Psest_2269	GFF2224	NC_019936.1	2418399	2420312	-	1	Dipeptidyl aminopeptidases/acylaminoacyl-peptidases
Psest_2270	GFF2225	NC_019936.1	2420309	2421463	-	1	coenzyme PQQ biosynthesis protein E
Psest_2271	GFF2226	NC_019936.1	2421435	2421713	-	1	coenzyme PQQ biosynthesis protein PqqD
Psest_2272	GFF2227	NC_019936.1	2421807	2422559	-	1	coenzyme PQQ biosynthesis protein C
Psest_2273	GFF2228	NC_019936.1	2422646	2423557	-	1	coenzyme PQQ biosynthesis protein B
Psest_2274	GFF2229	NC_019936.1	2423604	2423675	-	1	coenzyme PQQ biosynthesis protein A
Psest_2275	GFF2230	NC_019936.1	2423854	2424972	-	1	NADH:flavin oxidoreductases, Old Yellow Enzyme family
Psest_2276	GFF2231	NC_019936.1	2425217	2426737	-	1	NAD-dependent aldehyde dehydrogenases
Psest_2277	GFF2232	NC_019936.1	2427133	2427222	+	1	coenzyme PQQ biosynthesis protein A
Psest_2278	GFF2233	NC_019936.1	2427279	2427575	+	1	coenzyme PQQ biosynthesis protein PqqD
Psest_2279	GFF2234	NC_019936.1	2427544	2428689	+	1	coenzyme PQQ biosynthesis protein E
Psest_2280	GFF2235	NC_019936.1	2428775	2429278	+	1	Predicted membrane protein
Psest_2281	GFF2236	NC_019936.1	2429259	2430359	+	1	Phosphoserine aminotransferase
Psest_2282	GFF2237	NC_019936.1	2430352	2431197	+	1	Dihydroorotate dehydrogenase
Psest_2283	GFF2238	NC_019936.1	2431300	2433156	-	1	Parvulin-like peptidyl-prolyl isomerase
Psest_2284	GFF2239	NC_019936.1	2433362	2433634	-	1	Bacterial nucleoid DNA-binding protein
Psest_2285	GFF2240	NC_019936.1	2433765	2436161	-	1	ATP-dependent protease La
Psest_2286	GFF2241	NC_019936.1	2436295	2437575	-	1	endopeptidase Clp ATP-binding regulatory subunit (clpX)
Psest_2287	GFF2242	NC_019936.1	2437673	2438311	-	1	ATP-dependent Clp protease, proteolytic subunit ClpP
Psest_2288	GFF2243	NC_019936.1	2438401	2439711	-	1	trigger factor
Psest_2289	GFF2244	NC_019936.1	2439889	2441910	-	1	Nitric oxide reductase activation protein
Psest_2290	GFF2245	NC_019936.1	2441914	2442729	-	1	MoxR-like ATPases
Psest_2291	GFF2246	NC_019936.1	2442726	2444093	-	1	Nitric oxide reductase large subunit
Psest_2292	GFF2247	NC_019936.1	2444140	2444982	-	1	Cytochrome c2
Psest_2293	GFF2248	NC_019936.1	2444992	2445117	-	1	hypothetical protein
Psest_2294	GFF2249	NC_019936.1	2445161	2446540	-	1	nitrite reductase, copper-containing
Psest_2295	GFF2250	NC_019936.1	2447126	2447887	-	1	Predicted permeases
Psest_2296	GFF2251	NC_019936.1	2447895	2448611	-	1	Transcriptional regulators
Psest_2297	GFF2252	NC_019936.1	2448974	2450401	+	1	hypothetical protein
Psest_2298	GFF2253	NC_019936.1	2450552	2450636	-	5	tRNA_Leu_TAG
Psest_2299	GFF2254	NC_019936.1	2450688	2450763	-	5	tRNA_His_GTG
Psest_2300	GFF2255	NC_019936.1	2450796	2450872	-	5	tRNA_Arg_TCT
Psest_2301	GFF2256	NC_019936.1	2451146	2452000	+	1	5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase
Psest_2302	GFF2257	NC_019936.1	2452059	2453447	-	1	cysteinyl-tRNA synthetase
Psest_2303	GFF2258	NC_019936.1	2453444	2455174	-	1	glutaminyl-tRNA synthetase
Psest_2304	GFF2259	NC_019936.1	2455315	2455809	+	1	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family
Psest_2305	GFF2260	NC_019936.1	2455816	2456538	+	1	UDP-2,3-diacylglucosamine hydrolase
Psest_2306	GFF2261	NC_019936.1	2456535	2457185	-	1	Hydroxylase for synthesis of 2-methylthio-cis-ribozeatin in tRNA
Psest_2307	GFF2262	NC_019936.1	2457318	2458178	+	1	Universal stress protein UspA and related nucleotide-binding proteins
Psest_2308	GFF2263	NC_019936.1	2458212	2458718	-	1	Predicted Fe-S protein
Psest_2309	GFF2264	NC_019936.1	2459077	2461704	+	1	aconitate hydratase 2
Psest_2310	GFF2265	NC_019936.1	2461984	2462976	-	1	Outer membrane protein and related peptidoglycan-associated (lipo)proteins
Psest_2311	GFF2266	NC_019936.1	2463076	2463666	-	1	RNA polymerase sigma factor, sigma-70 family
Psest_2312	GFF2267	NC_019936.1	2463751	2464575	-	1	Small-conductance mechanosensitive channel
Psest_2313	GFF2268	NC_019936.1	2464578	2464820	-	1	hypothetical protein
Psest_2314	GFF2269	NC_019936.1	2464877	2465872	-	1	Mg2+ and Co2+ transporters
Psest_2315	GFF2270	NC_019936.1	2465956	2466444	-	1	RraA famliy
Psest_2316	GFF2271	NC_019936.1	2466611	2468980	-	1	phosphoenolpyruvate synthase
Psest_2317	GFF2272	NC_019936.1	2469135	2469953	+	1	Uncharacterized protein conserved in bacteria
Psest_2318	GFF2273	NC_019936.1	2470047	2471234	-	1	probable AcnD-accessory protein PrpF
Psest_2319	GFF2274	NC_019936.1	2471353	2473956	-	1	aconitate hydratase 1/2-methylisocitrate dehydratase, Fe/S-dependent
Psest_2320	GFF2275	NC_019936.1	2474031	2475158	-	1	2-methylcitrate synthase/citrate synthase II
Psest_2321	GFF2276	NC_019936.1	2475251	2476144	-	1	methylisocitrate lyase
Psest_2322	GFF2277	NC_019936.1	2476141	2476866	-	1	Transcriptional regulators
Psest_2323	GFF2278	NC_019936.1	2477038	2477670	+	1	Uncharacterized protein conserved in archaea
Psest_2324	GFF2279	NC_019936.1	2477676	2479202	+	1	hypothetical protein
Psest_2325	GFF2280	NC_019936.1	2479206	2480189	+	1	alpha-L-glutamate ligase-related protein
Psest_2326	GFF2281	NC_019936.1	2480248	2481594	+	1	aminodeoxychorismate synthase, component I, bacterial clade
Psest_2327	GFF2282	NC_019936.1	2481632	2482249	-	1	phosphoserine phosphatase/homoserine phosphotransferase bifunctional protein
Psest_2328	GFF2283	NC_019936.1	2482440	2483174	+	1	phosophoadenylyl-sulfate reductase (thioredoxin)/thioredoxin-dependent adenylylsulfate APS reductase
Psest_2329	GFF2284	NC_019936.1	2483256	2484230	-	1	Transcriptional regulator
Psest_2330	GFF2285	NC_019936.1	2484400	2485356	-	1	2-dehydropantoate 2-reductase
Psest_2331	GFF2286	NC_019936.1	2485618	2486694	+	1	phospho-2-dehydro-3-deoxyheptonate aldolase
Psest_2332	GFF2287	NC_019936.1	2486725	2487018	-	1	Predicted acetyltransferase
Psest_2333	GFF2288	NC_019936.1	2487382	2487663	+	1	Protein of unknown function (DUF3359).
Psest_2334	GFF2289	NC_019936.1	2487726	2488691	-	1	Uncharacterized protein conserved in bacteria
Psest_2335	GFF2290	NC_019936.1	2488758	2489039	-	1	hypothetical protein
Psest_2336	GFF2291	NC_019936.1	2489083	2489688	-	1	Lysophospholipase L1 and related esterases
Psest_2337	GFF2292	NC_019936.1	2489700	2490386	+	1	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, ATPase component
Psest_2338	GFF2293	NC_019936.1	2490383	2492887	+	1	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component
Psest_2339	GFF2294	NC_019936.1	2492927	2493424	+	1	transcription elongation factor GreB
Psest_2340	GFF2295	NC_019936.1	2493735	2494670	+	1	Predicted acetyltransferases and hydrolases with the alpha/beta hydrolase fold
Psest_2341	GFF2296	NC_019936.1	2494736	2495758	+	1	Lipase chaperone
Psest_2342	GFF2297	NC_019936.1	2495755	2497170	-	1	Predicted soluble lytic transglycosylase fused to an ABC-type amino acid-binding protein
Psest_2343	GFF2298	NC_019936.1	2497342	2498148	+	1	Mg-dependent DNase
Psest_2344	GFF2299	NC_019936.1	2498255	2499724	+	1	Methyl-accepting chemotaxis protein
Psest_2346	GFF2300	NC_019936.1	2500071	2500961	+	1	ABC-type nitrate/sulfonate/bicarbonate transport system, permease component
Psest_2347	GFF2301	NC_019936.1	2500958	2501845	+	1	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component
Psest_2348	GFF2302	NC_019936.1	2501847	2502575	+	1	urea carboxylase-associated protein 2
Psest_2349	GFF2303	NC_019936.1	2502587	2503222	+	1	urea carboxylase-associated protein 1
Psest_2351	GFF2304	NC_019936.1	2503381	2506980	+	1	urea carboxylase
Psest_2352	GFF2305	NC_019936.1	2507079	2508881	+	1	allophanate hydrolase
Psest_2353	GFF2306	NC_019936.1	2509062	2510033	+	1	Predicted oxidoreductases (related to aryl-alcohol dehydrogenases)
Psest_2355	GFF2307	NC_019936.1	2510433	2511434	+	1	ABC-type nitrate/sulfonate/bicarbonate transport systems, periplasmic components
Psest_2356	GFF2308	NC_019936.1	2511479	2512501	+	1	Fatty acid desaturase
Psest_2357	GFF2309	NC_019936.1	2512503	2513291	+	1	Short-chain dehydrogenases of various substrate specificities
Psest_2358	GFF2310	NC_019936.1	2513291	2514049	+	1	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)
Psest_2359	GFF2311	NC_019936.1	2514046	2514930	+	1	Predicted permeases
Psest_2360	GFF2312	NC_019936.1	2514927	2515688	+	1	Uncharacterized protein, putative amidase
Psest_2361	GFF2313	NC_019936.1	2515685	2516341	+	1	Amidases related to nicotinamidase
Psest_2362	GFF2314	NC_019936.1	2516338	2517120	+	1	Zn-dependent hydrolases, including glyoxylases
Psest_2363	GFF2315	NC_019936.1	2517117	2517926	+	1	hypothetical protein
Psest_2364	GFF2316	NC_019936.1	2517923	2518801	+	1	ABC-type nitrate/sulfonate/bicarbonate transport system, permease component
Psest_2365	GFF2317	NC_019936.1	2518804	2519643	+	1	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component
Psest_2366	GFF2318	NC_019936.1	2519647	2520669	-	1	Homoserine acetyltransferase
Psest_2367	GFF2319	NC_019936.1	2520812	2522176	+	1	glutamine synthetase, type III
Psest_2368	GFF2320	NC_019936.1	2522192	2523256	+	1	ABC transporter periplasmic binding protein, urea carboxylase region
Psest_2369	GFF2321	NC_019936.1	2523321	2523941	+	1	Transcriptional regulator
Psest_2370	GFF2322	NC_019936.1	2523930	2524202	-	1	Protein of unknown function (DUF1652).
Psest_2371	GFF2323	NC_019936.1	2524539	2524628	-	5	tRNA_Ser_TGA
Psest_2372	GFF2324	NC_019936.1	2524757	2525425	+	1	Integral membrane protein, interacts with FtsH
Psest_2373	GFF2325	NC_019936.1	2525516	2525908	+	1	sulfur relay protein TusD/DsrE
Psest_2374	GFF2326	NC_019936.1	2525908	2526267	+	1	sulfur relay protein TusC/DsrF
Psest_2375	GFF2327	NC_019936.1	2526267	2526569	+	1	sulfur relay protein TusB/DsrH
Psest_2376	GFF2328	NC_019936.1	2526566	2526898	+	1	sulfur relay protein, TusE/DsrC/DsvC family
Psest_2377	GFF2329	NC_019936.1	2526895	2527878	+	1	Anthranilate phosphoribosyltransferase
Psest_2378	GFF2330	NC_019936.1	2527961	2528980	+	1	Predicted glutathione S-transferase
Psest_2379	GFF2331	NC_019936.1	2529008	2531617	-	1	PAS domain S-box
Psest_2380	GFF2332	NC_019936.1	2531577	2532740	-	1	Uncharacterized conserved protein
Psest_2381	GFF2333	NC_019936.1	2533067	2534272	-	1	hypothetical protein
Psest_2382	GFF2334	NC_019936.1	2534543	2537083	-	1	coenzyme PQQ biosynthesis probable peptidase PqqF
Psest_2383	GFF2335	NC_019936.1	2537118	2538065	-	1	Predicted transcriptional regulators
Psest_2384	GFF2336	NC_019936.1	2538159	2538608	+	1	Uncharacterized protein conserved in bacteria
Psest_2385	GFF2337	NC_019936.1	2538605	2538919	-	1	hypothetical protein
Psest_2386	GFF2338	NC_019936.1	2539131	2539688	+	1	GTP cyclohydrolase I
Psest_2387	GFF2339	NC_019936.1	2539688	2540059	+	1	FolB domain
Psest_2388	GFF2340	NC_019936.1	2540068	2540589	+	1	hypothetical protein
Psest_2389	GFF2341	NC_019936.1	2540586	2541824	+	1	Na+/melibiose symporter and related transporters
Psest_2390	GFF2342	NC_019936.1	2541821	2542348	+	1	hypothetical protein
Psest_2391	GFF2343	NC_019936.1	2542434	2542880	+	1	PAS domain S-box
Psest_2392	GFF2344	NC_019936.1	2543054	2545714	+	1	PAS domain S-box/diguanylate cyclase (GGDEF) domain
Psest_2393	GFF2345	NC_019936.1	2545751	2546776	-	1	ferrochelatase
Psest_2394	GFF2346	NC_019936.1	2546856	2547758	-	1	TIGR01777 family protein
